icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration,z_score_max,zscore_anomaly,turning_anomaly
ace0d2,6096.0,11277.6,8562.109090909093,181.84,231.26,195.4927272727273,0.0815000000000019,0.0533999999999963,2884.0,0.7945112727420304,False,True
ace5bc,10363.2,10363.2,10363.200000000004,5.66,236.25,215.2436363636363,0.0360000000000013,0.1287999999999982,2884.0,3.719232285895702,True,True
ace5bd,10668.0,10675.62,10669.62277777778,240.1,248.13,245.67638888888885,7.043100000000003,5.455100000000002,3169.0,3.103376543083665,True,False
ace6e2,3611.88,3611.88,3611.88,191.04,191.04,191.04,0.0,0.0,297.0,1.4286675145188508,False,False
ace74e,998.22,1013.46,1005.3917647058826,85.4,85.93,85.6370588235294,0.0001000000000033,0.0022000000000019,1225.0,2.69965223017874,False,False
ace96d,716.28,944.88,844.3632352941177,100.92,101.97,101.55,0.0298999999999978,0.0210000000000007,3169.0,2.3636663304266734,False,False
ace974,7787.64,8008.62,7888.778181818182,218.02,221.32,219.55090909090907,0.072899999999997,0.0766000000000133,2884.0,0.6317351365408761,False,True
ace9ba,7734.3,7749.54,7735.316000000002,243.57,243.57,243.57000000000008,0.0060000000000002,0.0020000000000095,368.0,1.335452927838361,False,False
aced24,3749.04,3855.72,3800.3018181818175,146.26,182.26,157.3545454545455,0.0461000000000026,0.0529999999999972,2884.0,1.357950097826656,False,True
aced8f,7292.34,7299.96,7296.052307692308,216.26,216.77,216.58692307692317,0.0024999999999977,0.0176000000000016,2459.0,0.3590665870494011,False,False
acee50,7978.14,8549.64,8163.521221374048,220.66,224.8,222.37480916030532,0.0200000000000031,0.2008000000000009,3592.0,1.185299981366194,False,False
acf0da,8115.3,10370.82,9413.4432,210.6,239.89,230.8448,4.1066999999999965,5.096000000000004,2867.0,1.6685232366929799,False,False
acf131,9273.54,9273.54,9273.540000000005,249.24,249.24,249.23999999999992,0.0,0.0,233.0,1.4410055465550529,False,False
acf2e4,7818.12,8389.62,7987.577076923077,241.97,250.21,245.30907692307696,0.0298000000000016,0.3813999999999993,3592.0,1.185299981366194,False,True
acf54f,10645.14,10789.92,10693.977272727272,240.81,242.74,241.88681818181823,0.9228000000000024,10.983899999999991,2884.0,2.448009468256447,False,True
acf5bb,4328.16,4678.68,4495.799999999999,187.7,191.26,188.29619047619047,0.0536999999999991,0.0043000000000006,2793.0,1.1192788164904974,False,False
acf69b,8298.18,8519.16,8419.40727272727,72.72,231.1,216.2409090909091,0.084300000000006,0.0481999999999942,2884.0,2.4674861093513694,False,True
acf849,30.48,7117.08,6184.696800000001,69.43,223.02,186.16640000000004,7.0120000000000005,21.857100000000003,2867.0,5.191449845426881,True,True
acf906,7536.18,10370.82,8997.834545454543,207.88,241.34,210.9336363636364,4.025100000000002,19.8163,2884.0,4.676531227013771,True,True
acfa52,7094.22,7094.22,7094.219999999999,233.64,233.64,233.64,0.0,0.0,192.0,1.4730622677949372,False,False
acfc00,906.78,906.78,906.78,101.69,101.69,101.69,0.0,0.0,17.0,2.369531420946036,False,False
acfd2c,10972.8,10972.8,10972.8,225.48,225.48,225.48,0.0,0.0,91.0,1.5520312640200178,False,False
acfe09,3048.0,3261.36,3217.398461538462,142.47,145.71,145.03153846153847,0.0212000000000003,0.0152999999999963,423.0,1.530323801013881,False,False
acffb7,10972.8,10972.8,10972.8,228.09,228.09,228.09,0.0,0.0,17.0,1.6098897365017601,False,False
acffbe,10957.56,10972.8,10964.871081081084,237.22,238.14,237.7172972972973,0.045300000000001,0.0253000000000014,3132.0,0.825639206479688,False,False
ad000d,9448.8,9448.8,9448.8,234.16,235.04,234.260350877193,0.1210999999999984,0.0910999999999973,3306.0,0.9616848039367577,False,True
ad0022,1600.2,1600.2,1600.2,78.72,78.72,78.72000000000001,0.0,0.0,91.0,2.8506783110523317,False,False
ad00e3,11277.6,11277.6,11277.6,242.61,243.24,242.7272,0.1232000000000006,0.0391999999999939,2867.0,0.9037946462231403,False,True
ad01ab,10668.0,10668.0,10668.0,248.31,248.8,248.345,0.0153999999999996,0.0630000000000023,2886.0,0.8100878712543476,False,False
ad01c0,5090.16,9144.0,7038.4416,216.39,218.33,217.2804,4.784600000000005,5.477000000000004,2867.0,1.9997747883897021,False,True
ad03c4,5128.26,5128.26,5128.26,198.9,198.9,198.9,0.0,0.0,17.0,1.6098897365017601,False,False
ad0562,3482.34,4411.98,4130.405760000001,183.78,186.92,185.18288,0.0253000000000014,0.1778000000000048,3592.0,1.196625990997586,False,False
ad072c,83.82,236.22,164.5227272727273,67.91,71.51,68.49909090909091,0.0302000000000006,0.0006000000000057,2884.0,3.0017043919259225,True,False
ad077b,4008.12,4389.12,4203.523960396039,188.43,192.8,190.87178217821784,0.0497999999999976,0.0420000000000015,3206.0,1.2032557488124793,False,False
ad0d35,6057.9,10972.8,8210.7024,219.99,234.01,228.3568,1.1495000000000033,3.678600000000003,2867.0,0.7061145018767863,False,False
ad0d86,480.06,723.9,609.3402272727274,75.11,92.6,83.99181818181819,9.999999999621424e-05,0.0525999999999982,3206.0,2.5755473138757474,False,False
ad0e61,1539.24,1699.26,1570.2280000000003,136.82,141.69,137.66666666666666,0.0191000000000016,0.0100000000000051,338.0,1.9833572516982554,False,True
ad0f29,1402.08,1417.32,1409.9177142857145,134.42,135.78,135.1194285714286,0.0018999999999991,0.005200000000002,648.0,2.065124264748606,False,False
ad1142,2286.0,2781.3,2471.0136,130.54,229.22,172.90760000000003,0.0669000000000004,0.0281000000000091,2867.0,1.6695487151266402,False,True
ad1218,10972.8,10972.8,10972.799999999996,217.48,219.74,218.54454545454544,0.0448999999999983,0.1119999999999947,2884.0,0.8217002342153512,False,True
ad12e0,12192.0,12192.0,12192.0,215.23,215.67,215.3928125,0.0031000000000034,0.007000000000005,812.0,1.1500778822465063,False,False
ad14a0,10972.8,10972.8,10972.8,225.66,227.85,227.17069230769232,0.0313999999999978,0.359499999999997,3592.0,1.185299981366194,False,False
ad1560,10370.82,10370.82,10370.82,240.31,240.81,240.39000000000004,0.0315999999999974,0.1603000000000065,2867.0,0.660759368236831,False,True
ad15cf,10477.5,11277.6,11144.25,221.13,235.69,223.5566666666667,3.953300000000006,10.32480000000001,423.0,2.2817105357809124,False,False
ad185a,5920.74,10668.0,8325.226813186813,218.1,247.51,230.6768131868132,8.068499999999997,1.3903999999999996,3151.0,3.604431774105664,True,False
ad1927,10355.58,10363.2,10360.415769230767,213.21,214.14,213.6207692307692,0.0130000000000052,0.0206000000000017,1616.0,0.6554590498995791,False,False
ad1986,10668.0,11277.6,10936.223999999998,242.38,244.69,243.9176,1.0376000000000047,14.478700000000003,2867.0,3.329789940438993,True,True
ad1c11,8305.8,8938.26,8572.119,237.6,239.43,238.643375,0.1766999999999967,0.2343999999999937,3592.0,1.185299981366194,False,True
ad1c18,10645.14,10645.14,10645.14,249.26,249.26,249.26,0.0,0.0,262.0,1.4183312803122081,False,False
ad1cde,10972.8,10972.8,10972.8,213.03,213.51,213.29120967741932,0.0623000000000004,0.1991000000000014,3592.0,1.185299981366194,False,True
ad1d3d,10035.54,10088.88,10062.073928571428,233.14,233.62,233.46571428571423,0.007799999999996,0.0249999999999914,2654.0,0.5692599172914012,False,False
ad1e05,11879.58,11879.58,11879.579999999994,227.38,227.91,227.49407407407412,0.0146999999999977,0.0002999999999957,2018.0,1.065931109938523,False,False
ad2095,10668.0,10675.62,10669.154545454545,253.16,253.41,253.33949494949496,0.0251000000000019,0.132400000000004,3206.0,0.9006182762087169,False,False
ad21bc,9540.24,11582.4,10806.89181818182,237.43,237.93,237.65409090909097,2.194900000000004,21.2911,2884.0,5.048641173326812,True,True
ad23d5,624.84,655.32,633.7300000000002,81.8,83.86,82.31500000000004,0.0,0.0056000000000011,1225.0,2.7430120065183154,False,False
ad2736,3268.98,10972.8,8877.99272727273,166.11,236.5,232.88318181818173,1.3442000000000007,21.196699999999996,2884.0,5.024822907167366,True,True
ad278c,6400.8,6400.8,6400.800000000001,207.29,207.29,207.29,0.0050999999999987,0.0031999999999925,268.0,1.4136400528136883,False,False
ad27f3,10363.2,10363.2,10363.199999999992,192.68,192.68,192.6800000000001,0.0008000000000052,0.0235000000000127,2332.0,0.6575114101997741,False,False
ad28ce,2575.56,3009.9,2767.4454545454546,148.27,155.26,152.15636363636366,0.0168999999999996,0.0776000000000038,2884.0,1.6032511369777074,False,True
ad292a,10972.8,10972.8,10972.8,221.13,221.52,221.22000000000008,0.0221000000000017,0.0302000000000077,286.0,1.3995663703181294,False,True
ad2aea,10363.2,10363.2,10363.199999999995,194.58,194.69,194.6223529411765,0.0180000000000006,0.2305999999999954,3151.0,0.8404947602250002,False,True
ad2aed,10668.0,10668.0,10668.0,239.27,239.27,239.27,0.0,0.0,286.0,1.3995663703181294,False,False
ad2baa,10050.78,10058.4,10053.204545454546,244.79,245.02,244.884090909091,0.1311999999999997,0.0798000000000058,2884.0,0.7443833299266401,False,True
ad2ea4,10363.2,10363.2,10363.2,221.52,222.0,221.9808,0.0409999999999968,0.1514000000000095,2867.0,0.6575114101997741,False,True
ad2efa,830.58,853.44,851.916,92.6,93.63,92.7656,0.0016999999999995,0.0395000000000038,2867.0,2.5383622408962645,False,False
ad2f71,10355.58,10363.2,10356.189599999998,233.31,233.76,233.4284,0.1117999999999952,0.0701999999999998,2867.0,0.6554590498995791,False,True
ad2fd0,3779.52,4282.44,4009.159090909093,184.63,192.48,188.105,0.0371000000000023,0.0803000000000082,2884.0,1.2341946186153145,False,True
ad3098,12192.0,12192.0,12192.0,237.03,237.68,237.3334615384616,0.0648999999999979,0.2169000000000096,2116.0,1.1500778822465063,False,False
ad34b4,9753.6,9753.6,9753.6,225.07,225.45,225.14221052631575,0.0345000000000013,0.0398999999999887,2831.0,0.5902959603039526,False,False
ad36c8,8267.7,8473.44,8393.248571428572,254.24,254.74,254.3590476190476,0.0019999999999953,0.1097000000000036,2706.0,0.9207776241160819,False,True
ad385f,10058.4,10058.4,10058.4,239.43,240.33,239.52920000000003,0.0930999999999997,0.1077999999999974,2867.0,0.6443332329049043,False,True
ad3c16,10058.4,10668.0,10279.117241379312,218.46,235.7,225.05896551724132,5.963000000000001,5.095600000000005,2433.0,2.575592502682978,False,False
ad3c48,2529.84,2529.84,2529.84,140.84,140.84,140.84,0.0,0.0,17.0,1.7424760510904662,False,False
ad3c78,8481.06,8481.06,8481.06,238.65,238.65,238.65,0.0005999999999986,0.0009000000000014,1156.0,0.7193383830327812,False,False
ad3e16,3627.12,3627.12,3627.12,190.54,190.54,190.54,0.0,0.0,192.0,1.4730622677949372,False,False
ad3fd9,6210.3,6210.3,6210.300000000001,208.67,212.56,209.59600000000003,0.0,0.0,338.0,1.3589090653309592,False,False
ad402f,7383.78,7703.82,7528.213636363637,216.92,222.32,219.19272727272727,0.0762,0.0678000000000054,2884.0,0.6317351365408761,False,True
ad4171,9144.0,9144.0,9144.0,205.68,209.38,206.2826666666666,0.0707999999999984,0.1200999999999936,1217.0,0.6716442367978315,False,False
ad41cd,2552.7,2895.6,2686.8966666666665,121.17,127.22,123.38944444444444,0.0617000000000018,0.0808999999999997,2867.0,1.834760846091281,False,True
ad41ed,10058.4,10058.4,10058.4,239.48,239.48,239.48,0.0,0.0,245.0,1.4316230915580137,False,False
ad4390,3870.96,4587.24,4296.156,208.54,217.92,214.9664,0.046200000000006,0.1701999999999941,2867.0,1.1457978477500708,False,True
ad43e6,7048.5,7467.6,7215.777142857145,230.83,232.37,232.12380952380948,0.0838000000000001,0.0083999999999946,2706.0,0.49256205408479337,False,True
ad444d,5897.88,5897.88,5897.88,210.45,210.45,210.45,0.0,0.0,0.0,1.6231815477475657,False,False
ad4744,10363.2,10363.2,10363.2,206.52,209.08,206.9621487603305,0.0157999999999987,0.2696000000000111,3592.0,1.185299981366194,False,False
ad4747,10058.4,10058.4,10058.4,7.2,237.92,180.24,0.0335999999999998,0.0798999999999949,2793.0,3.6904865490648304,True,False
ad4804,1828.8,1828.8,1828.8,135.74,135.74,135.74,0.0,0.0,127.0,1.9457886240805269,False,False
ad493b,12192.0,12192.0,12192.0,223.78,223.78,223.78,0.0,0.0,17.0,1.6098897365017601,False,False
ad495b,10058.4,10058.4,10058.399999999998,233.46,235.03,234.46090909090915,0.0238000000000013,0.2575999999999965,3592.0,1.185299981366194,False,False
ad4afb,213.36,312.42,285.4677777777778,92.07,93.32,92.81648148148146,0.0057000000000009,0.0049000000000063,2018.0,2.544855733971273,False,False
ad4afe,10972.8,10972.8,10972.799999999996,212.04,214.08,212.8128571428572,0.0036000000000058,0.1734000000000009,1413.0,0.8217002342153512,False,False
ad4b54,10668.0,10668.0,10668.0,253.92,254.39,254.3079365079364,0.0225000000000008,0.0657999999999958,1959.0,0.9148044839953808,False,True
ad4c2a,9585.96,9639.3,9592.40769230769,241.96,242.64,242.01230769230773,0.0234999999999985,0.011800000000008,286.0,1.3995663703181294,False,True
ad4cf2,8221.98,8945.88,8429.194838709676,240.91,246.2,242.52233870967748,0.0730000000000004,0.1826000000000078,3592.0,1.185299981366194,False,False
ad4d12,2407.92,2407.92,2407.92,142.65,142.65,142.65,0.000399999999999,0.0007999999999981,525.0,1.7778347594365638,False,False
ad4f0b,891.54,3992.88,3512.82,98.26,207.84,191.57905405405404,6.043700000000001,1.9767999999999968,2776.0,2.6150260477809644,False,True
ad4fe1,9448.8,9448.8,9448.8,234.46,234.46,234.46,0.0,0.0,74.0,1.5653230752658236,False,False
ad50c9,10454.64,10668.0,10539.431176470587,240.02,241.87,240.8847058823528,0.1810000000000045,0.2681999999999931,3592.0,1.185299981366194,False,False
ad5269,10668.0,10668.0,10668.0,262.83,262.83,262.83,0.0,0.0,74.0,1.5653230752658236,False,False
ad526c,4823.46,4823.46,4823.46,211.02,211.02,211.02,0.0,0.0,282.0,1.4026938553171426,False,False
ad52c2,3299.46,3299.46,3299.46,182.85,182.85,182.85,0.0,0.0,17.0,1.6098897365017601,False,False
ad5460,10972.8,10972.8,10972.8,208.89,209.67,209.3812931034484,0.0392999999999972,0.1820999999999912,3592.0,1.185299981366194,False,True
ad5623,1242.06,1249.68,1245.2684210526315,123.62,123.62,123.62,0.0,0.0005999999999914,1225.0,2.11374248872449,False,False
ad562a,2026.92,10637.52,2600.96,143.37,238.12,205.4326666666667,6.1517,1.8853000000000009,2706.0,2.6677995653842177,False,False
ad563d,12496.8,12496.8,12496.800000000005,236.94,250.87,249.900303030303,5.747800000000005,5.445000000000007,3592.0,2.470436382421682,False,True
ad5679,99.06,220.98,188.44380952380945,79.22,79.75,79.30825396825391,9.999999999621424e-05,0.0253000000000014,1728.0,2.8291031566418186,False,False
ad574f,10972.8,11582.4,11243.73333333333,226.22,229.98,228.62402777777777,4.8955000000000055,6.410899999999998,3254.0,2.0539653726693397,False,True
ad5817,11887.2,11887.2,11887.199999999995,257.7,258.37,258.0624,0.0658000000000029,0.2078000000000059,3592.0,1.185299981366194,False,False
ad5837,9144.0,9144.0,9144.0,235.43,236.77,236.46076923076924,0.0943000000000005,0.0623999999999966,986.0,0.8522564954908377,False,False
ad5c30,10668.0,10668.0,10668.0,238.46,239.12,238.77049586776863,8.350200000000001,2.4487000000000023,3592.0,3.7420826991874856,True,False
ad5c33,11049.0,11277.6,11154.023478260871,243.2,259.3,244.1073913043478,4.697300000000006,7.930700000000002,2867.0,1.9571161949937392,False,True
ad5d5f,5356.86,5638.8,5478.78,207.38,212.53,209.5945454545454,0.0016000000000033,0.0762,2884.0,0.8408289882649796,False,True
ad5dcb,4457.7,4770.12,4642.104,159.69,165.97,163.28679999999997,0.0546000000000006,0.0524000000000057,2867.0,1.0927597852309245,False,True
ad5e27,9707.88,9837.42,9771.523098591551,234.64,237.07,235.88845070422528,0.0088000000000008,0.0523000000000024,2586.0,0.5549227917231658,False,True
ad5fe7,10668.0,10668.0,10668.0,227.74,229.15,228.1137190082644,0.2079999999999984,0.1846999999999923,3592.0,1.185299981366194,False,True
ad5ff1,6400.8,6400.8,6400.8,181.32,181.32,181.32,0.0,0.0,17.0,1.6098897365017601,False,False
ad6040,228.6,304.8,256.032,63.79,75.11,71.2,0.0001000000000033,0.0190000000000054,74.0,2.926296085248402,False,False
ad60b7,10660.38,10660.38,10660.38,250.24,250.74,250.45818181818183,0.0381,0.0388999999999981,1217.0,0.8461133726073236,False,False
ad61de,1325.88,1325.88,1325.88,130.55,130.55,130.55,0.0,0.0,17.0,2.091643296008179,False,False
ad63a8,10050.78,10058.4,10052.323291139242,239.0,239.28,239.21620253164556,0.0313000000000016,0.0567000000000064,3097.0,0.7982737127383235,False,True
ad63cb,9753.6,9753.6,9753.6,190.6,190.6,190.6,0.0,0.0,17.0,1.6098897365017601,False,False
ad63f7,10972.8,10972.8,10972.8,238.07,238.07,238.07000000000005,0.0,0.0,233.0,1.4410055465550529,False,False
ad646e,10066.02,10066.02,10066.02,255.36,255.36,255.36,0.0031000000000034,0.0176000000000016,459.0,1.2643026441108132,False,False
ad64ca,3939.54,4145.28,4023.946153846153,187.38,189.22,188.67384615384617,0.0212000000000003,0.020399999999995,2739.0,1.2739731655046742,False,False
ad6755,10668.0,10668.0,10668.0,227.6,234.38,228.4456842105262,5.776699999999998,5.974700000000013,3254.0,2.484558184817364,False,False
ad6758,4320.54,4434.84,4383.007252747252,171.16,182.46,176.51010989010987,0.0268999999999977,0.0635000000000047,3306.0,1.1899962331826925,False,False
ad6884,7962.9,10363.2,9984.333600000002,229.85,230.58,230.2428,1.4209999999999994,15.323399999999992,2867.0,3.5429180063805585,True,True
ad694c,10820.4,10972.8,10907.736923076918,229.2,231.58,230.08602564102563,0.052900000000001,0.2404999999999972,3592.0,1.185299981366194,False,True
ad6c3b,9921.24,9921.24,9921.24,241.56,241.56,241.56,0.0,0.0,17.0,1.6098897365017601,False,False
ad6d03,12192.0,12192.0,12192.0,235.36,235.36,235.36,0.0067999999999983,0.0082000000000022,1260.0,1.1500778822465063,False,False
ad6f93,10660.38,10660.38,10660.38,230.91,231.32,230.93733333333327,0.0,0.0,368.0,1.335452927838361,False,False
ad6ff2,10363.2,10363.2,10363.2,215.25,215.25,215.25,0.0014000000000038,0.0103000000000008,2669.0,0.6575114101997741,False,False
ad727d,10058.4,10668.0,10252.363636363636,252.82,256.34,253.81909090909087,3.8419000000000025,6.894100000000009,2884.0,1.5391303898287094,False,True
ad73a9,10972.8,10972.8,10972.8,224.93,224.93,224.93,0.0,0.0,17.0,1.6098897365017601,False,False
ad7471,2903.22,3253.74,3171.4439999999986,152.1,165.02,161.212,0.0568999999999988,0.1205000000000069,1217.0,1.5325337202855123,False,False
ad7634,11582.4,11582.4,11582.399999999998,220.5,220.5,220.5,0.0,0.0,264.0,1.4167675378127014,False,False
ad763b,876.3,876.3,876.3,91.18,91.18,91.18,0.0,0.0,74.0,2.5896817829406884,False,False
ad7760,289.56,10972.8,9322.543414634149,93.85,243.37,220.2552845528455,1.0767999999999986,8.335700000000003,3592.0,2.0730722007563536,False,False
ad77cc,5478.78,5798.82,5598.968181818182,170.28,172.86,172.18409090909094,0.0701999999999998,0.0007999999999981,2884.0,0.8787510914351498,False,True
ad79e8,6957.06,7063.74,6992.874,218.96,220.49,219.4785,0.0278999999999953,0.0065000000000026,1254.0,0.6427150005569603,False,False
ad7ab8,10668.0,10668.0,10668.0,254.29,254.8,254.358,0.0018000000000029,0.0700000000000073,338.0,1.3589090653309592,False,False
ad7da2,7620.0,7620.0,7620.0,249.56,249.85,249.57450000000009,0.0237999999999942,0.0420000000000015,2776.0,0.8334204498508345,False,False
ad7e6f,9768.84,9768.84,9768.84,232.78,234.3,233.2776,0.0223999999999975,0.1577000000000055,2867.0,0.6184433252950704,False,True
ad7ece,5669.28,5669.28,5669.28,194.15,194.15,194.15000000000003,0.0,0.0,233.0,1.4410055465550529,False,False
ad83b2,175.26,388.62,306.9411570247934,78.1,79.06,78.42528925619835,0.038499999999999,0.0152999999999963,3592.0,2.8435564154216766,False,False
ad84de,9136.38,9136.38,9136.38,230.75,230.83,230.77618181818184,0.0259999999999998,0.0236999999999909,1578.0,0.48231180713089866,False,False
ad854a,5349.24,5760.72,5471.53785123967,173.89,181.01,175.98793388429752,0.1011999999999986,0.1501999999999981,3592.0,1.185299981366194,False,False
ad8895,4564.38,4564.38,4564.38,189.99,189.99,189.99,0.0,0.0,17.0,1.6098897365017601,False,False
ad8bed,10668.0,10675.62,10671.048,263.41,263.79,263.46066666666667,0.0262999999999991,0.1611999999999938,719.0,1.0919454206999106,False,False
ad8c49,7475.22,11582.4,11210.751818181818,215.24,241.39,238.9763636363637,1.1107000000000014,1.5037999999999982,2884.0,0.8829080436072739,False,True
ad8ed7,9448.8,9448.8,9448.799999999996,192.44,196.83,193.4413636363637,0.0420000000000015,0.0938999999999907,2884.0,0.6317351365408761,False,True
ad8fa4,9753.6,9753.6,9753.6,231.4,231.4,231.4,0.0,0.0,262.0,1.4183312803122081,False,False
ad906f,1303.02,1303.02,1303.02,138.4,138.4,138.4,0.0,0.0,0.0,2.0982730538230725,False,False
ad928d,9258.3,9448.8,9400.78660194175,240.95,244.69,243.54242718446608,0.1002000000000009,0.0238000000000084,3342.0,0.9898321689278755,False,False
ad945a,10058.4,10058.4,10058.399999999998,229.45,230.7,230.4115384615384,0.0134000000000007,0.1350000000000051,986.0,0.8522564954908377,False,False
ad9712,10660.38,10660.38,10660.38,243.05,243.66,243.5192307692308,0.0394999999999967,0.0093999999999994,423.0,1.2924500091019309,False,False
ad976e,11582.4,11582.4,11582.399999999998,227.72,228.44,228.06280000000004,0.0329000000000014,0.0253999999999905,2022.0,0.9858890582309289,False,False
ad97dd,3314.7,3322.32,3321.9886956521746,171.94,178.92,177.88826086956524,0.0589000000000012,0.0973000000000041,2867.0,1.5126444468408324,False,False
ad99fc,3329.94,3642.36,3477.3251282051274,169.99,173.69,172.43350427350424,0.0045000000000001,0.0451999999999941,2782.0,1.4198278374323263,False,False
ad9ac9,4572.0,4823.46,4678.9848,170.28,254.97,243.8364,0.0565999999999959,0.1243999999999942,2867.0,1.0772903503295068,False,True
ad9b25,11727.18,11910.06,11886.888979591837,223.32,223.52,223.37306122448976,0.1560999999999985,0.0756000000000085,1642.0,1.0409128553684062,False,False
ad9db0,3368.04,9403.08,4243.035675675677,166.45,233.55,177.80342342342348,6.412899999999993,0.6428999999999974,3342.0,2.795433294995046,False,False
ad9e73,10660.38,10660.38,10660.38,261.77,262.28,262.2357142857142,0.0202999999999988,0.1551000000000044,2884.0,1.062781085318378,False,True
ad9edc,4213.86,9715.5,6491.360769230769,157.16,233.42,188.5500769230769,1.8663000000000023,5.191999999999993,3592.0,1.185299981366194,False,True
ad9edf,640.08,845.82,706.7550000000001,90.55,94.14,92.73375,0.0380000000000038,0.0002000000000066,2762.0,2.527679397450282,False,True
ad9f7f,10058.4,10058.4,10058.4,246.73,246.73,246.73,0.0,0.0,17.0,1.6098897365017601,False,False
ada227,10058.4,10058.4,10058.4,238.5,238.99,238.5952,0.0362000000000009,0.147199999999998,2867.0,0.6269737944291178,False,True
ada293,5471.16,5486.4,5483.236981132073,180.61,181.99,181.05886792452827,0.0148999999999972,0.0392000000000081,3151.0,0.8850273736976016,False,False
ada302,8282.94,8397.24,8336.771612903227,205.68,207.8,206.62709677419355,0.0133000000000009,0.0760000000000076,3254.0,0.9210274989495875,False,True
ada64d,8206.74,8343.9,8282.158461538458,229.21,232.83,230.92192307692312,0.0540999999999982,0.0031000000000034,1959.0,0.4535660703000269,False,False
ada6b9,6499.86,6522.72,6517.095714285713,220.22,221.85,221.46166666666664,0.0031000000000034,0.0417000000000058,2739.0,0.5844783527557726,False,True
ada6ed,6446.52,6758.94,6511.671,208.83,210.24,209.2575,0.0526000000000053,0.1141999999999967,707.0,1.0703985741720012,False,False
adab31,10972.8,10972.8,10972.8,231.89,232.6,232.0538461538461,0.0212999999999965,0.039999999999992,423.0,1.2924500091019309,False,False
adab38,10058.4,10370.82,10245.852,206.63,241.33,227.69,6.100699999999996,0.5244999999999891,2867.0,2.642878737627124,False,True
adabfe,10668.0,10675.62,10675.273636363634,268.15,268.17,268.150909090909,0.003700000000002,0.1628999999999933,2884.0,1.183522506017358,False,True
adac5d,11582.4,11582.4,11582.399999999998,242.02,243.44,242.86976923076924,0.0418999999999982,0.3641000000000076,3592.0,1.185299981366194,False,True
adafb5,10668.0,10675.62,10668.346363636363,280.63,281.14,280.7813636363637,0.0178000000000011,0.1629000000000076,2884.0,1.441336335673957,False,True
adb011,11277.6,11285.22,11282.781599999998,256.51,258.38,257.8284,0.123899999999999,0.1488999999999976,2867.0,0.9728186401497574,False,True
adb29c,11277.6,11277.6,11277.6,250.74,252.7,251.9629487179488,0.1631999999999962,0.1886000000000081,3592.0,1.185299981366194,False,True
adb35c,10668.0,11277.6,10850.88,243.98,247.66,246.55599999999995,0.7591000000000037,9.4619,1217.0,2.0639903888636852,False,False
adb3c8,10500.36,11285.22,11235.2328,217.44,239.01,238.0188,0.0213999999999998,0.1607000000000056,2867.0,0.8551796040529999,False,True
adb437,8206.74,8374.38,8322.564,223.81,226.81,224.6748,0.1188999999999964,0.018100000000004,2867.0,0.6184433252950704,False,True
adb653,10972.8,10972.8,10972.799999999996,232.03,232.69,232.54250000000008,0.1296000000000035,0.0635000000000047,3592.0,1.185299981366194,False,False
adb723,10652.76,10660.38,10660.0752,210.57,240.32,237.54,0.0036000000000022,0.1522999999999967,2867.0,0.7355011016071733,False,True
adb77f,2346.96,2346.96,2346.96,145.91,145.91,145.91,0.0,0.0,0.0,1.7955141136096124,False,False
adb782,2026.92,2362.2,2284.8276923076924,148.91,150.33,150.00230769230768,0.0462999999999951,0.0656000000000034,986.0,1.7910942750663503,False,False
adba0a,10668.0,10668.0,10668.0,245.07,245.07,245.07000000000008,0.020399999999995,0.0264999999999986,338.0,1.3589090653309592,False,True
adbaca,10668.0,10668.0,10668.0,260.6,260.6,260.6,0.005200000000002,0.0601000000000055,2413.0,1.0394937840150078,False,False
adbb39,8641.08,8839.2,8805.333333333336,248.37,249.09,248.7755555555556,0.1128999999999962,0.1042000000000058,2867.0,0.811207835026979,False,True
adbe91,10683.24,10683.24,10683.240000000002,258.88,261.74,260.6083168316832,0.0459999999999993,0.1037999999999925,3236.0,1.0295625207380465,False,True
adbeed,11262.36,11277.6,11268.305274725271,223.39,224.32,223.8241758241759,0.0511999999999943,0.1218000000000074,3206.0,0.8996899256227509,False,False
adbef0,10058.4,10058.4,10058.4,244.34,244.34,244.34,0.0,0.0,262.0,1.4183312803122081,False,False
adc17b,10363.2,10363.2,10363.199999999995,234.1,237.28,236.0666279069768,0.034799999999997,0.0879999999999938,2813.0,0.6575114101997741,False,True
adc238,8564.88,8663.94,8579.739000000001,229.09,231.99,229.829,0.0736999999999952,0.1128000000000071,707.0,1.0703985741720012,False,False
adc2a4,10988.04,10995.66,10993.120000000004,224.68,225.28,225.0195,0.1016000000000048,0.1683999999999912,3592.0,1.185299981366194,False,False
adc531,3002.28,10668.0,9270.422727272728,249.0,250.52,249.7113636363636,10.938699999999995,8.987499999999997,2884.0,5.0069368687802775,True,False
adc532,10363.2,10363.2,10363.2,261.42,262.69,261.8034375000001,0.222299999999997,0.0534999999999996,3592.0,1.185299981366194,False,True
adc5ff,10668.0,10675.62,10671.487118644072,238.55,257.77,245.36974576271183,3.221900000000005,6.6096,3592.0,1.3443204676074574,False,False
adc65e,10972.8,10972.8,10972.799999999996,217.75,218.63,218.56812500000007,0.1379000000000019,0.2895000000000038,3592.0,1.185299981366194,False,False
adc9b6,10660.38,10675.62,10670.600476190475,238.91,241.13,240.2761111111111,0.0406000000000048,0.2462000000000017,3592.0,1.185299981366194,False,False
