icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration
344341,5029.2,5791.2,5378.059230769231,197.55,202.18,199.98230769230764,0.1921000000000035,0.000500000000000167,3592.0
344344,8724.9,8816.34,8768.126181818185,272.26,274.11,273.1907272727274,0.04200000000000159,0.07120000000000015,2256.0
3443d5,1775.46,3124.2,1944.0525,126.73,145.73,129.105,2.4742999999999995,0.7781000000000002,2867.0
34440b,9319.26,9624.06,9484.360000000002,214.42,216.9,216.1514285714286,0.07030000000000314,0.04359999999999997,2706.0
344446,1844.04,1844.04,1844.0400000000004,130.01,130.01,130.01,0.0,0.0,233.0
34444b,10652.76,10652.76,10652.76,231.48,231.48,231.48,0.0,0.0,17.0
344455,11277.6,11277.6,11277.6,255.37,255.37,255.37,0.0,0.0,127.0
3444c3,6720.84,10576.56,8336.5848,203.66,222.96,212.394,0.018599999999999284,0.14100000000000001,2867.0
3444c4,11582.4,11582.4,11582.4,237.74,238.4,238.28999999999996,0.009700000000002262,0.034199999999998454,423.0
3444c9,1783.08,2209.8,2098.631506849315,125.78,130.5,129.77890410958904,0.054999999999999716,0.04509999999999992,2730.0
3444ca,4792.98,5783.58,5070.408157894739,205.31,210.62,206.54907894736843,0.02839999999999776,0.22140000000000004,2747.0
3444cc,2125.98,2156.46,2134.5143999999996,129.18,138.08,136.1676,0.02499999999999858,0.08169999999999966,2867.0
3444cf,9144.0,9144.0,9144.0,218.53,219.65,219.02529411764706,0.016099999999994452,0.10569999999999968,3169.0
344501,9753.6,9753.6,9753.600000000002,224.88,224.88,224.88000000000002,0.0,0.0,163.0
344502,7330.44,7467.6,7376.59542857143,200.1,201.24,200.72799999999998,0.03200000000000003,0.011700000000004707,3169.0
344557,10668.0,10683.24,10676.534399999999,189.6,191.44,190.94026666666667,0.07500000000000284,0.19890000000000008,3592.0
344644,8488.68,10355.58,9891.122857142855,227.17,231.72,230.4990476190476,4.3319000000000045,5.583799999999999,2706.0
344691,228.6,350.52,277.9485714285714,76.68,84.51,79.02714285714285,0.009599999999998943,0.028200000000000003,2706.0
344695,6065.52,6332.22,6262.283013698631,171.2,172.71,172.32013698630135,0.0192999999999941,0.1097999999999999,2730.0
344697,11277.6,11285.22,11279.1875,229.53,231.99,230.21791666666664,0.024299999999996658,0.18840000000000057,2762.0
344699,10050.78,10050.78,10050.78,239.69,240.31,239.90857142857143,0.01729999999999876,0.09100000000000019,2706.0
34469a,6751.32,10347.96,6971.953636363637,160.54,216.71,203.8168181818182,3.108700000000006,9.0323,2884.0
345041,10675.62,10683.24,10680.192,200.78,255.9,233.768,0.10390000000000299,0.10969999999999924,2867.0
345042,594.36,594.36,594.36,100.05,100.05,100.05,0.0,0.0,52.0
345043,10363.2,10363.2,10363.200000000003,256.31,257.33,257.041,0.05109999999999815,0.04600000000000004,742.0
345109,12192.0,12192.0,12192.0,5.66,233.99,167.86578947368417,0.03100000000000591,0.0036999999999949296,1884.0
3451d3,9928.86,10340.34,10069.83,222.45,224.3,223.18898305084747,0.09530000000000172,0.16409999999999947,3592.0
3451d5,10668.0,10675.62,10670.572987012989,208.04,209.15,208.28805194805196,0.14999999999999858,0.04269999999999996,3592.0
34520c,11582.4,11582.4,11582.4,237.88,238.44,237.94719999999998,0.012899999999994805,0.16489999999999938,2867.0
345212,9753.6,9753.6,9753.6,244.06,244.06,244.06,0.0,0.0,17.0
345249,10675.62,10675.62,10675.62,247.1,247.1,247.1,0.0,0.0,0.0
345292,1363.98,1653.54,1577.3399999999992,115.29,117.14,116.63193548387092,0.031500000000001194,0.061799999999999855,812.0
3452c8,5783.58,5783.58,5783.58,208.21,208.21,208.20999999999998,0.0,0.0,74.0
3452c9,10355.58,10363.2,10355.818124999998,226.69,227.2,227.13320312500002,0.02190000000000225,0.31709999999999994,3592.0
34530c,12184.38,12184.38,12184.38,262.48,262.48,262.48,0.0,0.0,231.0
34530d,2362.2,2621.28,2508.365454545454,133.88,146.11,140.9368181818182,0.014500000000005286,0.08010000000000006,2884.0
345313,9136.38,9144.0,9138.073333333334,197.23,228.78,224.67166666666668,14.275100000000002,5.6094,2867.0
345314,9136.38,9144.0,9138.138461538463,249.0,249.75,249.17307692307693,0.09819999999999851,0.13310000000000022,986.0
345318,10561.32,10576.56,10570.325454545453,212.48,212.84,212.4963636363636,0.001300000000000523,0.0015000000000000568,542.0
345359,2255.52,8671.56,4174.415294117648,140.06,251.35,175.5570588235294,6.088000000000001,0.1177999999999999,2884.0
34538d,10363.2,10363.2,10363.2,226.64,226.64,226.63999999999993,0.0,0.0,233.0
3453cc,3101.34,3154.68,3131.0469565217386,148.17,150.22,149.19000000000003,0.00010000000000331966,0.012700000000002376,2389.0
345543,3154.68,3177.54,3169.919999999999,157.72,161.78,160.4080555555555,0.002600000000001046,0.007900000000000018,1261.0
345583,2811.78,3009.9,2907.9289887640452,145.88,165.88,157.77191011235954,0.05470000000000397,0.07489999999999952,3169.0
34558f,7802.88,7802.88,7802.88,227.46,227.46,227.46,0.0,0.0,17.0
34560d,8435.34,8907.78,8564.293846153847,242.66,250.44,245.60164835164838,0.1688000000000045,0.21300000000000008,3592.0
345612,11582.4,11590.02,11583.092727272726,239.11,239.51,239.16454545454545,0.07529999999999859,0.10009999999999941,2884.0
345614,10660.38,10668.0,10662.412000000002,261.26,261.33,261.2833333333334,0.007199999999997431,0.0012999999999996348,368.0
345618,8740.14,9753.6,9192.768,254.0,260.67,258.7196,6.6396000000000015,4.0139000000000005,2867.0
345643,4640.58,4640.58,4640.58,149.85,149.85,149.84999999999997,0.0,0.0,163.0
345645,4686.3,4686.3,4686.3,148.43,148.43,148.43,0.0,0.0,0.0
345659,11574.78,11582.4,11575.421684210527,230.85,231.5,231.3455789473684,0.015299999999996317,0.06720000000000015,2831.0
345685,9334.5,9334.5,9334.5,234.64,234.64,234.64,0.0,0.0,17.0
345687,8031.48,8031.48,8031.479999999999,220.28,220.28,220.28000000000003,0.0,0.0,163.0
345688,205.74,228.6,220.98,71.55,71.78,71.70333333333332,0.00190000000000623,0.005099999999999993,336.0
34568a,1607.82,1859.28,1775.46,120.66,124.53,121.49045454545453,0.041700000000005844,0.012899999999999245,2884.0
345698,10972.8,10972.8,10972.8,193.83,194.17,193.85615384615383,0.015300000000003422,0.017199999999999882,286.0
345699,11285.22,11285.22,11285.22,239.43,240.0,239.5521428571428,0.09219999999999828,0.19330000000000003,1165.0
346045,10066.02,10157.46,10094.322857142855,255.43,256.84,256.21346938775514,0.04809999999999803,0.11040000000000028,3169.0
346047,7239.0,7581.9,7438.140535714286,190.05,191.68,190.71982142857146,0.019300000000001205,0.07379999999999942,3114.0
34604b,6065.52,6515.1,6253.276800000001,187.56,188.75,187.752,0.05819999999999936,0.06909999999999972,2867.0
34604d,1059.18,1059.18,1059.18,85.41,85.41,85.40999999999998,0.0,0.0,91.0
34604e,10081.26,10126.98,10103.346956521738,287.26,288.71,287.94579710144933,0.08039999999999736,0.08729999999999993,3592.0
34615a,9243.06,9258.3,9250.256666666664,263.21,263.21,263.20999999999987,0.004300000000000637,0.010900000000000354,1138.0
346183,1996.44,1996.44,1996.44,137.71,137.71,137.71,0.0,0.0,17.0
346193,11887.2,11887.2,11887.199999999995,228.74,229.24,228.94655737704917,0.0020999999999986585,0.009700000000000042,2001.0
346204,8595.36,10287.0,10148.6208,244.09,274.15,270.8812,2.153099999999995,15.9984,2867.0
34628d,11887.2,11887.2,11887.2,266.28,266.28,266.2799999999999,0.0,0.0,163.0
346310,1584.96,1859.28,1666.1891999999998,107.05,120.15,115.4795,0.05090000000000572,0.008300000000000196,3206.0
346318,10363.2,10363.2,10363.199999999995,181.52,181.72,181.53100917431195,0.11050000000000182,0.06549999999999995,3592.0
34631a,6400.8,6408.42,6403.086000000001,178.58,179.69,179.19855555555552,0.04830000000000467,0.0708000000000002,3151.0
346350,9159.24,9555.48,9290.913599999998,215.69,241.82,228.05399999999997,0.040500000000001535,0.1457,2867.0
346385,8557.26,8557.26,8557.259999999998,252.72,253.45,253.3457142857142,0.0,0.0,268.0
346390,11277.6,11285.22,11278.20476190477,287.16,290.31,287.7596031746031,0.011400000000001853,0.4964000000000013,3592.0
3463c6,2354.58,9113.52,8385.9624,217.66,227.76,222.13760000000002,0.28310000000000457,1.5855000000000001,2867.0
34640e,12496.8,12504.42,12497.574915254238,240.08,241.62,240.31457627118638,0.028300000000001546,0.32979999999999166,3592.0
346419,7543.8,7543.8,7543.8,219.62,219.62,219.62,0.0,0.0,17.0
34644b,2164.08,2842.26,2690.2228571428564,111.78,132.78,123.12634920634919,0.10389999999999588,0.137,3592.0
34644c,9448.8,9448.8,9448.800000000005,218.56,218.79,218.62478873239442,0.0045000000000001705,0.01150000000000001,2105.0
34644d,10363.2,10363.2,10363.199999999997,233.0,233.0,233.0,0.008600000000001273,0.06429999999999936,3044.0
346611,10081.26,10111.74,10108.22307692308,230.21,230.28,230.22076923076926,0.010300000000000864,0.010699999999999932,286.0
346612,10980.42,10980.42,10980.42,228.04,228.04,228.04,0.0,0.0,52.0
346613,7376.16,11597.64,9464.732727272727,197.16,248.29,220.83727272727268,10.111400000000003,9.663599999999999,2884.0
346614,1021.08,1043.94,1027.4808000000003,126.42,127.92,126.84,0.004800000000003024,0.0038999999999997925,790.0
346644,2377.44,2377.44,2377.4399999999996,126.58,126.58,126.57999999999998,0.0,0.0,233.0
346649,10050.78,10058.4,10054.424347826087,196.91,197.59,197.13913043478263,0.06559999999999633,0.03760000000000119,3151.0
346690,1043.94,1066.8,1054.490769230769,114.8,115.18,114.97538461538464,0.0022999999999981924,0.006800000000000139,1383.0
34714d,10645.14,10934.7,10728.960000000001,250.15,255.84,255.15136363636358,0.006999999999997897,0.12229999999999919,2884.0
34714e,1676.4,2011.68,1856.5648275862068,141.7,145.83,143.67965517241387,0.04560000000000031,0.04410000000000025,3169.0
34718e,11582.4,11582.4,11582.399999999998,234.0,234.65,234.24066666666667,0.05740000000000123,0.04649999999999466,2360.0
347191,1333.5,1592.58,1424.559,93.8,125.27,106.58250000000001,0.026899999999997704,0.04129999999999967,2847.0
347256,11567.16,11582.4,11570.277272727273,219.33,221.01,219.90893939393936,0.00910000000000366,0.29350000000000076,3592.0
347258,7307.58,7307.58,7307.58,168.82,168.82,168.82,0.0,0.0,17.0
347302,388.62,388.62,388.62,73.51,73.51,73.51,0.0,0.0,17.0
347306,7307.58,7315.2,7313.595789473685,251.2,266.15,255.1342105263157,0.10270000000000579,0.20009999999999994,742.0
347387,11277.6,11277.6,11277.600000000002,260.07,260.97,260.495,0.07460000000000022,0.04270000000000351,3169.0
34744d,708.66,883.92,800.5292957746476,84.27,89.81,86.50985915492961,0.027200000000000557,0.012499999999999734,2795.0
347488,12192.0,12192.0,12192.0,241.01,242.17,241.37876033057847,0.13980000000000103,0.2400999999999982,3592.0
3474cb,396.24,396.24,396.24,69.82,69.82,69.82,0.0,0.0,56.0
34750b,8023.86,8534.4,8359.14,199.9,241.2,217.71559999999997,2.1328999999999994,2.2245999999999997,2867.0
34754d,1173.48,1424.94,1256.364210526316,83.98,90.52,87.94385964912283,0.025900000000000034,0.007700000000000262,3306.0
34758c,7780.02,7932.42,7880.465454545457,230.62,231.15,230.76454545454544,0.0017000000000066962,0.0583,1217.0
3475d8,10599.42,10873.74,10697.440909090907,186.19,188.05,187.73590909090908,0.06640000000000157,0.052999999999999936,2884.0
3475d9,10652.76,10652.76,10652.760000000002,230.99,230.99,230.98999999999998,0.0009999999999976694,0.0005999999999999339,773.0
3475da,10888.98,11155.68,11071.859999999993,217.14,226.43,224.73059322033893,0.17219999999999658,0.005700000000000038,3592.0
347601,9738.36,9745.98,9739.2744,220.72,221.4,221.00239999999997,0.1069000000000031,0.0695,2867.0
347604,10050.78,10058.4,10054.887656249997,265.91,266.26,266.05304687499995,0.06569999999999965,0.23029999999999973,3592.0
347605,5120.64,5562.6,5302.395737704917,181.36,187.11,181.84114754098368,0.07509999999999906,0.18400000000000016,3592.0
34760a,8679.18,8846.82,8827.6176,193.69,197.45,196.2696,0.015500000000002956,0.13800000000000012,2867.0
347647,10668.0,10668.0,10668.0,266.7,266.7,266.69999999999993,0.0,0.0,233.0
34764a,11582.4,11582.4,11582.399999999996,259.74,261.56,260.02826923076924,0.23249999999999993,0.23220000000000596,3206.0
347658,10538.46,10538.46,10538.46,240.51,240.51,240.51,0.0,0.0,0.0
34768c,6637.02,6637.02,6637.020000000001,188.39,188.39,188.38999999999996,0.0,0.0,163.0
3480c3,11277.6,11277.6,11277.600000000002,245.22,253.74,251.81733333333324,0.03569999999999851,0.05259999999999998,374.0
392ae7,11590.02,11590.02,11590.02,217.69,217.69,217.69,0.0,0.0,17.0
392ae8,11277.6,11277.6,11277.6,254.54,254.97,254.84458333333336,0.0,0.0,401.0
392aec,1432.56,2217.42,2039.9828571428575,119.65,139.8,134.61809523809526,11.243200000000002,20.234099999999998,2706.0
392aed,10637.52,10645.14,10641.045671641794,226.45,226.88,226.67462686567163,0.006499999999995509,0.006300000000000416,2122.0
392aee,10652.76,10652.76,10652.76,236.39,236.39,236.39000000000001,0.004800000000003024,0.0006999999999997009,1225.0
392af2,10972.8,10972.8,10972.8,247.91,247.91,247.90999999999997,0.0,0.0,286.0
392af4,11582.4,11590.02,11582.746363636363,230.43,231.15,231.08454545454543,1.7456000000000031,7.148999999999999,2884.0
392af8,4572.0,4572.0,4572.0,183.9,184.6,184.3441860465116,0.04930000000000234,0.03919999999999968,3306.0
393322,7452.36,7947.66,7606.077744360903,230.54,240.65,233.93,0.16229999999999478,0.12340000000000018,3592.0
393323,1882.14,1882.14,1882.14,150.18,150.18,150.18,0.0,0.0,17.0
3949e3,571.5,784.86,753.872,100.33,100.79,100.45400000000002,0.0030999999999998806,0.017300000000005866,374.0
3949ea,11277.6,11277.6,11277.6,267.0,267.0,267.0,0.0,0.0,17.0
3949ee,11582.4,11582.4,11582.399999999998,247.95,248.43,247.97809523809525,0.07629999999999981,0.04820000000000846,2865.0
3949f0,502.92,11582.4,4253.515102040816,78.75,222.53,133.54091836734696,1.2015999999999991,8.898700000000005,3592.0
3949f7,10972.8,10972.8,10972.799999999997,254.17,255.23,254.65102564102563,0.03950000000000031,0.03829999999999245,990.0
394a00,10972.8,10972.8,10972.799999999997,230.24,230.43,230.36666666666662,0.020000000000003126,0.07309999999999661,338.0
394a01,10058.4,10058.4,10058.399999999996,246.72,247.66,247.0341121495327,0.09329999999999927,0.22299999999999898,3592.0
394a03,9448.8,9448.8,9448.800000000001,274.26,275.77,275.55392307692307,0.06029999999999802,0.41000000000000014,3592.0
394a05,9448.8,9448.8,9448.800000000005,269.73,270.42,269.97899999999987,0.03470000000000084,0.10319999999999752,2413.0
394a08,9753.6,10972.8,9855.200000000003,246.15,263.91,262.43,12.131099999999996,77.5487,2884.0
394a0a,8747.76,9418.32,8959.391092436976,269.95,274.79,271.8490756302521,0.12429999999999808,0.2114000000000118,3592.0
394a15,8229.6,8229.6,8229.6,252.58,252.58,252.58,0.0,0.0,17.0
394a18,10668.0,10668.0,10668.0,272.75,294.33,279.224,4.461500000000001,7.9742999999999995,192.0
394c0f,7307.58,7818.12,7564.928181818183,184.41,187.41,185.1740909090909,0.07110000000000127,0.06389999999999985,2884.0
394c13,5273.04,5829.3,5712.296129032257,181.35,198.0,194.7741935483872,0.12120000000000175,0.021700000000000053,3254.0
3950ce,1554.48,1722.12,1646.266363636364,119.79,131.3,123.34772727272725,0.02680000000000149,0.05250000000000021,2884.0
3951c2,10363.2,10363.2,10363.2,234.46,234.46,234.46,0.00929999999999609,0.03849999999999998,286.0
396443,6073.14,6073.14,6073.14,211.35,211.35,211.35,0.0,0.0,74.0
39644c,9410.7,9471.66,9415.054285714285,233.36,234.95,234.8364285714285,0.005400000000001626,0.004500000000007276,268.0
3964e2,8275.32,8442.96,8290.560000000001,187.36,189.52,187.5815384615385,0.018099999999996896,0.03559999999999963,286.0
3964e4,11887.2,11887.2,11887.2,263.68,263.68,263.68,0.11009999999999565,0.0062000000000006494,2884.0
3964e8,3078.48,3078.48,3078.48,152.56,152.56,152.56,0.0,0.0,17.0
3964eb,11887.2,11887.2,11887.200000000003,221.82,222.28,221.88333333333333,0.09479999999999933,0.06630000000000003,2867.0
3964f3,11582.4,11582.4,11582.4,236.42,238.65,238.12839999999997,0.15459999999999496,0.045299999999999896,2867.0
3965a0,10972.8,10972.8,10972.800000000003,244.21,244.87,244.29,0.14059999999999917,0.06640000000000157,3592.0
3965a1,9441.18,9448.8,9448.360384615387,284.36,297.07,293.04894230769236,6.5870999999999995,6.115500000000001,3592.0
3965a5,9448.8,9456.42,9449.1175,261.88,263.03,262.75708333333324,0.044099999999993145,0.12299999999999933,2848.0
3965a7,5196.84,11277.6,10726.189090909093,189.52,286.51,277.7136363636364,4.8984999999999985,4.1418,2884.0
3965ae,10058.4,10058.4,10058.4,274.13,274.13,274.13000000000005,0.0,0.0,109.0
3965b0,10972.8,10972.8,10972.799999999996,243.2,243.67,243.61045454545456,0.03999999999999915,0.12180000000000746,2884.0
398563,60.96,60.96,60.96,63.52,63.52,63.52,0.0,0.0,317.0
398564,10668.0,10668.0,10668.0,241.97,244.33,242.3016,0.1191999999999993,0.030700000000000394,2867.0
398566,10972.8,10972.8,10972.799999999996,220.47,222.66,221.92136363636365,0.0472999999999999,0.07010000000000005,2884.0
39856f,967.74,3147.06,2711.1960000000004,80.49,80.49,80.49,5.522300000000001,5.2607,163.0
398577,167.64,7749.54,6871.425714285714,200.9,206.73,204.12619047619046,1.1089000000000055,1.4947000000000004,2706.0
3985a1,3055.62,3558.54,3356.61,146.39,149.94,149.03909090909087,0.012399999999999523,0.08979999999999988,2884.0
3985a7,9448.8,9448.8,9448.8,228.04,228.04,228.04,0.0,0.0,127.0
3985a9,662.94,662.94,662.9400000000003,98.72,98.72,98.72000000000001,0.0,0.0,233.0
3986e4,1973.58,5974.08,2644.8327272727283,149.71,198.12,154.22000000000003,2.8226999999999975,8.0433,2884.0
3986e8,3726.18,4030.98,3964.7247457627113,153.67,154.22,153.8879661016949,0.04820000000000135,0.10650000000000004,2695.0
3986eb,1943.1,2133.6,2081.1744,141.33,143.51,142.4368,0.05099999999999483,0.07769999999999988,2867.0
398e24,10683.24,10683.24,10683.239999999998,222.24,222.24,222.24,0.01010000000000133,0.0,2018.0
3991e0,7741.92,7970.52,7843.723199999999,191.73,195.37,192.80880000000002,0.05799999999999983,0.08349999999999991,2867.0
3991e6,1775.46,1775.46,1775.46,123.26,123.26,123.26,0.0,0.0,17.0
3991e8,6819.9,10378.44,8918.7528,215.36,223.4,217.41319999999996,11.0229,7.68,2867.0
3991e9,10058.4,10058.4,10058.399999999998,273.58,273.58,273.58,0.0,0.0,192.0
39a201,11582.4,11582.4,11582.4,230.87,230.87,230.86999999999998,0.0,0.0,280.0
39a202,2400.3,2400.3,2400.3,136.01,136.01,136.01,0.0,0.0,163.0
39a204,2552.7,2552.7,2552.7000000000003,132.31,132.31,132.30999999999997,0.0,0.0,180.0
39a208,1645.92,1661.16,1647.3376744186048,117.14,125.46,119.83488372093025,0.0075999999999964984,0.022999999999999687,2739.0
39a2e1,2171.7,11277.6,2852.304545454546,146.58,241.03,152.94045454545454,6.686700000000002,2.0977,2884.0
39b117,10058.4,10058.4,10058.399999999998,280.85,282.8,282.1204545454545,0.061599999999998545,0.13980000000000103,2884.0
39c421,10660.38,10751.82,10672.246259541986,282.19,287.86,285.3816030534351,3.038800000000002,12.252199999999998,3592.0
39c424,11269.98,11277.6,11270.566153846154,247.36,247.73,247.67307692307693,0.022199999999998,0.025099999999994793,2776.0
