icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration,PCA1,PCA2,kmeans_cluster
0acaa7,10668.0,10668.0,10668.0,226.32,227.43,226.8866292134831,0.1120000000000018,0.0409000000000077,3206.0,-1.2696483201121018,-0.16765480703277402,2
0acac0,8839.2,8839.2,8839.199999999999,220.45,220.45,220.45,0.0,0.0,299.0,-0.36123917769738373,-0.9887033916786452,2
0acac1,2438.4,2438.4,2438.4,3.34,3.34,3.34,0.0,0.0,322.0,7.140155594931375,-0.5207003182296859,1
0c206c,4419.6,4922.52,4826.781538461539,184.86,190.87,189.572564102564,0.0668000000000006,0.0330999999999903,3592.0,1.6963389453241697,0.10999201721370548,1
0c2075,9738.36,9738.36,9738.36,225.1,225.1,225.1,0.0,0.0,17.0,-0.773165729432919,-1.0903266077918168,2
0c2093,11590.02,11590.02,11590.02,220.61,220.61,220.61000000000007,0.0,0.0,233.0,-1.310826476246024,-1.0524159820854788,2
0c20a6,10668.0,10668.0,10668.0,239.3,240.61,239.9558955223881,0.2588000000000008,0.109499999999997,3592.0,-1.6072663246979495,-0.022829633337250608,2
0c20ac,10668.0,10668.0,10668.0,227.78,227.78,227.78,0.0,0.0,127.0,-1.1635181603105873,-1.0789712503355218,2
0c20ad,11277.6,11277.6,11277.600000000002,237.24,237.44,237.28800000000007,0.0725999999999995,0.1762999999999976,3592.0,-1.7505124343414835,-0.07860775785509741,2
0c20b6,10668.0,10668.0,10668.0,235.58,236.74,236.0170434782609,0.1438000000000006,0.033699999999996,3592.0,-1.5109535296489198,-0.06527893878120468,2
0c20bb,5158.74,5516.88,5292.2424,200.78,205.52,201.938,0.1048000000000008,0.0314000000000049,2867.0,1.1727361109777241,-0.12166952567348405,2
0c20e0,9159.24,9753.6,9565.43008264463,223.4,224.63,223.8212396694215,0.155700000000003,0.3087000000000017,3592.0,-0.8152726963348144,0.04067856844197531,2
0c216d,10363.2,10363.2,10363.200000000004,231.08,231.08,231.08,0.0099000000000017,0.0027999999999934,894.0,-1.170343569081788,-0.8601543026692464,2
0c2179,10668.0,10668.0,10668.0,249.85,250.14,250.05881188118803,0.159399999999998,0.2501999999999995,3592.0,-1.8520623447070834,-0.0500933639065239,2
0c218d,10058.4,10058.4,10058.399999999998,236.05,237.19,236.52793814432988,0.0568999999999988,0.0858999999999952,3151.0,-1.2937159863861833,-0.19928120456133427,2
0c2194,10058.4,10058.4,10058.4,238.81,239.07,238.9625,0.0209000000000001,0.0053999999999945,1124.0,-1.2668716322928595,-0.7990797062089652,2
0c4354,10668.0,10668.0,10668.0,243.6,244.63,243.94625,0.0071999999999974,0.0944000000000073,2762.0,-1.6694923561523447,-0.3454457787304457,2
0c605c,4998.72,5471.16,5276.503636363636,193.13,197.09,194.9963636363636,0.061799999999998,0.0677999999999912,2884.0,1.3841180248673082,-0.10887031429089154,1
0c605f,11277.6,11277.6,11277.6,246.99,246.99,246.99,0.0,0.0,226.0,-1.8462732875756867,-1.092673767169735,2
0d0380,2087.88,2697.48,2535.7328,139.01,144.96,144.30226666666664,0.0710000000000015,0.0857000000000027,2730.0,3.631290004714328,-0.007061391680894875,1
0d04df,8755.38,8755.38,8755.38,243.41,243.41,243.41,0.0,0.0015000000000071,52.0,-0.8823184333832246,-1.0943174613331168,2
0d0648,11582.4,11582.4,11582.399999999994,239.57,240.56,240.07830188679247,0.1325000000000002,0.2331999999999965,3592.0,-1.924512297752077,-0.05861661979608263,2
0d06a7,7002.78,7315.2,7189.893333333333,186.6,195.93,192.65488888888888,0.0161999999999977,0.060699999999997,2782.0,0.8056387951592485,-0.17455997251608077,2
0d06d3,7749.54,7749.54,7749.539999999998,238.59,238.59,238.59000000000003,0.0,0.0,233.0,-0.4253370231816146,-1.0193169617911635,2
0d071b,9738.36,9761.22,9744.323478260869,230.38,231.42,231.14869565217396,0.0109999999999992,0.0148999999999972,604.0,-0.9449619105642596,-0.926642702835894,2
0d07a8,8069.58,8656.32,8204.98153846154,227.86,230.86,228.55230769230772,0.0878999999999976,0.1808000000000049,986.0,-0.4243065785663225,-0.7198716657182894,2
0d0805,10972.8,11277.6,11057.466666666664,229.87,237.9,235.765,3.977499999999999,7.906300000000002,2867.0,-1.732904383594499,2.2231053969379895,0
0d085d,10523.22,10896.6,10757.262857142856,244.82,247.01,245.2,0.0136000000000038,0.1637,2884.0,-1.7369923295303904,-0.28760417704178537,2
0d0866,11574.78,11574.78,11574.78,231.37,231.37,231.37,0.002600000000001,0.004499999999993,1107.0,-1.6037085858813034,-0.8225395481435664,2
0d08e6,11277.6,11277.6,11277.600000000002,235.04,235.47,235.1475,0.0464999999999982,0.0698000000000007,3206.0,-1.6821446900198431,-0.2086064933913927,2
0d08ef,11582.4,11582.4,11582.399999999996,224.45,224.71,224.67750000000004,0.0455000000000005,0.0294999999999987,2956.0,-1.5178933560556793,-0.2735554710037305,2
0d0947,9677.4,9677.4,9677.399999999998,234.84,234.84,234.84000000000003,0.0,0.0,295.0,-1.0010447405656986,-1.0271738468872036,2
0d0963,11277.6,11277.6,11277.6,245.3,245.58,245.405,0.0064000000000028,0.0045999999999963,318.0,-1.8122164723162335,-1.0609615264833459,2
0d0984,2682.24,2735.58,2685.8976,149.68,155.36,154.58880000000002,0.0760000000000005,0.0322000000000031,2867.0,3.284763815690484,-0.014918956156144208,1
0d0997,11292.84,11292.84,11292.84,227.94,228.28,228.11,0.0043999999999968,0.0045999999999963,178.0,-1.3893690584050051,-1.0726257571446562,2
0d09ce,11582.4,11582.4,11582.4,224.87,224.87,224.87,0.0,0.0,17.0,-1.4033073337976751,-1.120040329415079,2
0d09e5,3855.72,3886.2,3874.302105263158,169.35,172.42,171.3601754385965,0.0001999999999995,0.0108999999999999,2018.0,2.4841021582098626,-0.3347316760242706,1
0d09ec,11574.78,11582.4,11579.62909090909,264.04,264.52,264.3818181818182,2.229999999999997,7.739199999999997,2884.0,-2.5914118763967893,1.5688072612668125,0
0d0a04,3192.78,3345.18,3233.121176470588,108.05,124.5,114.97176470588236,0.0456000000000003,0.0006999999999948,2762.0,4.004337396777776,0.016390629303078986,1
0d0a0d,10363.2,10363.2,10363.200000000004,235.09,235.48,235.1485,0.0228999999999999,0.0327999999999946,2776.0,-1.349126731235038,-0.32810464396563277,2
0d0a26,11277.6,11285.22,11280.4575,236.13,236.54,236.4670833333333,0.0999000000000016,0.0875000000000056,2762.0,-1.6946187449103631,-0.3155335954091886,2
0d0a3a,10972.8,10972.8,10972.799999999996,223.8,223.84,223.8272727272728,0.0914000000000001,0.0070999999999941,2884.0,-1.285812179082265,-0.27201809548550804,2
0d0a92,2453.64,2461.26,2456.688000000001,84.17,84.43,84.27400000000003,0.0010000000000012,0.0018000000000029,1033.0,5.130001525080377,-0.4528838971943552,1
0d0a9a,11574.78,11582.4,11577.666363636365,260.15,260.27,260.2390909090909,0.0041999999999973,0.0183999999999997,2350.0,-2.3595053262998054,-0.5173058372910114,2
0d0ac1,4831.08,4831.08,4831.080000000001,190.71,190.71,190.71,0.0,0.0,91.0,1.754470747471727,-0.932875553838392,1
0d0aca,11269.98,11277.6,11276.560909090913,225.51,225.75,225.72818181818184,0.0453999999999972,0.0960000000000036,2884.0,-1.4351978345611796,-0.2796730750362946,2
0d0af7,10660.38,10660.38,10660.38,235.33,235.33,235.33,0.0,0.0,302.0,-1.352173998528035,-1.0420520380674405,2
0d0b04,7185.66,7185.66,7185.660000000001,215.92,215.92,215.92,0.0,0.0,192.0,0.3236868208638319,-0.9843594114367804,2
0d0b4b,11574.78,11574.78,11574.78,246.7,246.7,246.7,0.0,0.0,250.0,-1.9426333104037183,-1.0902972031853164,2
0d0b67,8092.44,8092.44,8092.44,222.12,222.12,222.12,0.0,0.0,17.0,-0.13303200986409616,-1.058566383962572,2
0d0ba2,5638.8,5661.66,5653.046086956521,204.5,210.78,207.53652173913045,0.0167999999999999,0.0118999999999971,2722.0,0.9484317535844905,-0.21487598718548853,2
0d0c9e,9144.0,9144.0,9144.0,240.76,241.89,241.53100000000003,0.0357999999999982,0.0542999999999977,742.0,-0.9969974477945452,-0.8815076627301959,2
0d0cdd,10980.42,10980.42,10980.42,220.65,220.65,220.65,0.0,0.0,17.0,-1.0928373909482914,-1.103276218755451,2
0d0cec,10965.18,10972.8,10969.912421052635,239.4,241.98,241.10631578947363,1.1062000000000012,8.293199999999999,2886.0,-1.7989051886047358,1.3551859398038235,0
0d0d1c,6202.68,6256.02,6222.076363636364,217.73,218.07,217.94636363636363,0.005200000000002,0.0070999999999941,371.0,0.5976763539135316,-0.916561058431694,2
0d0d6f,11582.4,11582.4,11582.4,233.25,233.75,233.55179487179495,0.0165000000000006,0.0786000000000086,2816.0,-1.7295765574404345,-0.32842666993412767,2
0d0df1,10965.18,10972.8,10967.084999999995,246.42,246.42,246.42,0.0385999999999988,0.0585000000000093,742.0,-1.7479530539164687,-0.9197506565256053,2
0d0ec4,7444.74,7444.74,7444.740000000001,213.51,213.51,213.51,0.0,0.0,192.0,0.2931493310054257,-0.9846234563899834,2
0d0ed6,11879.58,11887.2,11885.468181818183,6.94,255.48,243.81000000000003,0.0397000000000034,0.1156999999999897,2884.0,-0.4397205795304641,0.23699449299042077,2
0d0f07,3901.44,10789.92,9418.9296,147.49,257.84,235.79,6.6861,0.522199999999998,2867.0,-0.24278547084924937,2.366406773088037,0
0d0f13,6659.88,6781.8,6736.080000000004,217.78,219.05,218.50368421052627,0.0055000000000013,0.0374000000000052,2831.0,0.31126816382225514,-0.22500783151380765,2
0d0f5f,7726.68,8061.96,7867.425882352941,216.85,218.96,217.8123529411765,0.014800000000001,0.095799999999997,2884.0,-0.07867933529998986,-0.20738615079963907,2
0d0fba,10363.2,10370.82,10365.74,238.14,239.29,238.38666666666663,0.041800000000002,0.0777000000000072,374.0,-1.3356696485691824,-0.9943503109809991,2
0d0fed,5433.06,5570.22,5447.127692307691,195.04,195.04,195.04,0.0069000000000016,0.0182999999999964,286.0,1.4152727871261919,-0.8862494936364702,1
0d0ff3,11277.6,11277.6,11277.6,237.72,237.72,237.72,0.0,0.0,17.0,-1.6116523615700262,-1.1362010017044704,2
0d0ffd,3413.76,3909.06,3733.527857142857,178.04,180.07,179.2394642857143,0.0092999999999996,0.0639000000000038,2134.0,2.344404375163981,-0.2880944630712236,1
151d88,10058.4,10058.4,10058.4,27.01,27.01,27.01,0.0,0.0,245.0,3.9388779485500907,-0.7056312729283729,1
151d8d,10972.8,10972.8,10972.8,210.35,210.35,210.35,0.0,0.0,163.0,-0.8449275606517193,-1.0451540910294115,2
151da2,10058.4,10058.4,10058.4,228.23,228.6,228.3647272727273,0.0112000000000023,0.0532000000000039,1254.0,-1.015230171392728,-0.7403632527444743,2
151de6,10363.2,10363.2,10363.2,234.2,234.7,234.3438356164384,0.059199999999997,0.0211000000000005,2430.0,-1.3153995833136256,-0.414252019043944,2
151df0,11269.98,11277.6,11273.155,234.86,235.42,235.33416666666665,0.1011000000000024,0.1137999999999976,2762.0,-1.663775523791711,-0.30862101303867795,2
151dfb,9753.6,9753.6,9753.600000000002,244.39,244.39,244.39,0.0,0.0,180.0,-1.255567573802548,-1.0764639310781448,2
151e2c,10660.38,10660.38,10660.38,245.24,245.24,245.24,0.0,0.0,127.0,-1.5867628209340168,-1.1075635860046107,2
151e2e,9090.66,9357.36,9196.614285714284,236.48,239.54,238.76285714285711,0.0106000000000037,0.1488000000000084,2706.0,-1.0280520728875082,-0.30608909684243696,2
151e38,10972.8,10972.8,10972.8,267.93,268.5,268.220303030303,0.1173999999999999,0.0050999999999987,3206.0,-2.3824256251837337,-0.245625502927191,2
151e8f,7147.56,7757.16,7405.65038961039,225.67,229.72,227.0303896103896,0.0670000000000001,0.2391000000000005,3592.0,-0.19131953428556672,0.03507977369175796,2
151ede,10058.4,10066.02,10065.0675,241.64,241.74,241.674375,0.0067000000000021,0.2077000000000026,2867.0,-1.4080404423912571,-0.28559375936376324,2
151fc1,11277.6,11277.6,11277.599999999997,241.43,241.43,241.4300000000001,0.0046999999999997,0.0250000000000056,2721.0,-1.8126123880791474,-0.3764046948935728,2
151fc5,2346.96,2567.94,2473.7290909090907,113.44,114.95,113.98045454545452,0.0414999999999992,0.0150000000000005,2884.0,4.322564956491464,0.04246257387624385,1
151fd3,10668.0,10668.0,10668.0,247.75,248.43,247.958125,0.0058999999999969,0.1221000000000032,2746.0,-1.7661678144632518,-0.35310901211019124,2
151fe7,10668.0,10668.0,10668.0,231.02,231.48,231.2063636363636,0.0405000000000015,0.1659000000000006,2884.0,-1.3626086864579725,-0.2690977906831104,2
151fe9,10050.78,10058.4,10056.695526315789,239.96,240.96,240.5706578947368,0.0546000000000006,0.2700000000000031,2325.0,-1.3561541799430508,-0.4091847085150381,2
152034,807.72,1005.84,924.7094117647058,27.4,30.14,28.068235294117645,0.0043999999999968,0.0232999999999989,2884.0,6.944607549172115,0.19968699028732315,1
152043,10058.4,10058.4,10058.399999999998,255.22,255.69,255.42538461538464,0.0155000000000029,0.0465000000000017,286.0,-1.6355665055615725,-1.0566001069785105,2
152052,1432.56,1432.56,1432.56,96.8,96.8,96.8,0.0,0.0,0.0,5.2204371547397495,-0.7485522408588027,1
152065,11582.4,11590.02,11584.304999999998,225.28,225.78,225.5925,0.0362999999999971,0.257799999999996,2762.0,-1.5362756135265419,-0.2953174523042321,2
300554,8321.04,8321.04,8321.040000000003,244.56,244.56,244.56,0.0,0.0,233.0,-0.7679834135966248,-1.038461931060127,2
34134d,3550.92,10363.2,4857.077647058824,162.74,250.54,191.26823529411763,3.7171999999999983,4.8422,2884.0,0.7141642675001368,2.1439661396591085,0
341646,9745.98,9745.98,9745.98,276.87,276.87,276.87,0.003700000000002,0.0061999999999997,296.0,-2.050010751622522,-1.09497472786728,2
342059,6248.4,10066.02,8862.06,209.42,254.45,249.945,18.9576,10.247599999999998,2884.0,-1.171541435851112,7.553979716098151,0
342090,1584.96,1859.28,1753.5525,128.27,130.25,129.1325,0.0228999999999999,0.0569000000000001,3151.0,4.194543319036083,0.10799021894546489,1
342105,800.1,1036.32,922.7736263736266,75.53,91.37,82.89087912087913,0.0324999999999988,0.0327999999999999,3206.0,5.586053460388481,0.2353796754229458,1
342107,8534.4,8534.4,8534.4,241.69,241.69,241.69,0.0,0.0,0.0,-0.762047052483399,-1.1027461815763107,2
342189,10668.0,10675.62,10674.234545454545,249.7,251.03,250.82818181818172,0.0723000000000055,0.058,618.0,-1.742364540688259,-0.9436348196565633,2
342211,8077.2,8564.88,8243.2525,223.46,229.48,225.62166666666667,0.0927000000000006,0.0372000000000021,2762.0,-0.4207743247082944,-0.23472900294988117,2
342396,11056.62,11125.2,11095.1264,236.18,236.62,236.3250666666667,0.0326000000000021,0.0261999999999997,3254.0,-1.6481291466958814,-0.20318245294977721,2
342398,2727.96,2727.96,2727.96,143.5,143.5,143.5,0.0,0.0,163.0,3.628122132649947,-0.8006614556622215,1
3423c4,4770.12,8359.14,7530.291818181819,192.39,230.92,224.5727272727273,2.751899999999999,12.7507,2884.0,0.10117373269076549,2.873186043693292,0
3424d2,10980.42,11300.46,11132.210399999998,223.35,229.78,226.9588,2.4206000000000003,1.8793,2867.0,-1.4701180429725171,0.7742274792122134,2
3424d4,617.22,10972.8,1658.042727272727,87.41,201.4,100.3459090909091,5.625399999999999,1.2153999999999998,2884.0,3.095076991769981,2.480883170173207,1
3430cd,9525.0,9525.0,9525.0,220.92,220.92,220.92,0.0,0.0,17.0,-0.5976521465358114,-1.07996998928317,2
34310d,1234.44,1242.06,1240.6085714285716,110.89,114.94,113.06428571428572,0.0251000000000019,0.006400000000001,2706.0,4.7798064382237735,0.005475949713268898,1
343194,10355.58,10355.58,10355.58,234.7,234.7,234.7,0.0,0.0,192.0,-1.2272436529845716,-1.066975521132406,2
34324e,2362.2,2415.54,2407.92,131.64,138.41,136.138,0.0715000000000003,0.0689000000000001,2867.0,3.8240314648532907,0.025887882366835112,1
344156,11582.4,11582.4,11582.4,210.54,210.54,210.54,0.0,0.0,17.0,-1.0537803040823042,-1.0964715971977137,2
344197,2278.38,2286.0,2283.177777777778,140.83,140.83,140.82999999999998,0.0008999999999943,0.0019,1156.0,3.806294917583824,-0.5089250904761919,1
344213,10660.38,10668.0,10667.153333333334,226.33,227.3,226.55055555555555,0.0773999999999972,0.1427,2867.0,-1.2515370638098828,-0.25727797535418945,2
344217,2484.12,3505.2,2780.2199999999984,145.47,154.96,150.24291338582685,0.0722000000000022,0.1034000000000006,3592.0,3.245627006037422,0.23871334826318696,1
344304,10812.78,10835.64,10828.020000000002,249.6,249.76,249.7066666666667,0.0008999999999979,0.0121999999999999,1107.0,-1.7924754877926998,-0.8387364711558499,2
344341,5029.2,5791.2,5378.059230769231,197.55,202.18,199.98230769230764,0.1921000000000035,0.0005000000000001,3592.0,1.1826877865964962,0.12072463527200904,1
344344,8724.9,8816.34,8768.126181818185,272.26,274.11,273.1907272727274,0.0420000000000015,0.0712000000000001,2256.0,-1.7061525178069277,-0.4930192167223335,2
3443d5,1775.46,3124.2,1944.0525,126.73,145.73,129.105,2.4742999999999995,0.7781000000000002,2867.0,3.850610169881928,0.9690425360208162,1
34440b,9319.26,9624.06,9484.360000000002,214.42,216.9,216.1514285714286,0.0703000000000031,0.0435999999999999,2706.0,-0.5704917543550387,-0.2712895135644113,2
344446,1844.04,1844.04,1844.0400000000004,130.01,130.01,130.01,0.0,0.0,233.0,4.259049422134061,-0.7443650367069955,1
34444b,10652.76,10652.76,10652.76,231.48,231.48,231.48,0.0,0.0,17.0,-1.2440308167447254,-1.1157415301090048,2
344455,11277.6,11277.6,11277.6,255.37,255.37,255.37,0.0,0.0,127.0,-2.0466393687946405,-1.13429664266277,2
3444c3,6720.84,10576.56,8336.5848,203.66,222.96,212.394,0.0185999999999992,0.141,2867.0,-0.21195490958845523,-0.06284856625340249,2
3444c4,11582.4,11582.4,11582.4,237.74,238.4,238.29,0.0097000000000022,0.0341999999999984,423.0,-1.7445404592421179,-1.0179871929437003,2
3444c9,1783.08,2209.8,2098.631506849315,125.78,130.5,129.77890410958904,0.0549999999999997,0.0450999999999999,2730.0,4.118405619514593,0.0033115716036108897,1
3444ca,4792.98,5783.58,5070.408157894739,205.31,210.62,206.54907894736843,0.0283999999999977,0.2214,2747.0,1.0953626802305285,-0.13373668074430295,2
3444cc,2125.98,2156.46,2134.5144,129.18,138.08,136.1676,0.0249999999999985,0.0816999999999996,2867.0,3.933835257983735,0.021873755298519613,1
3444cf,9144.0,9144.0,9144.0,218.53,219.65,219.02529411764704,0.0160999999999944,0.1056999999999996,3169.0,-0.5514439560674309,-0.16024674870740335,2
344501,9753.6,9753.6,9753.600000000002,224.88,224.88,224.88,0.0,0.0,163.0,-0.7790012107777134,-1.049156224928479,2
344502,7330.44,7467.6,7376.59542857143,200.1,201.24,200.728,0.032,0.0117000000000047,3169.0,0.5011159973548943,-0.10705372139959896,2
344557,10668.0,10683.24,10676.5344,189.6,191.44,190.94026666666667,0.0750000000000028,0.1989,3592.0,-0.4063626046240327,0.015715467007736402,2
344644,8488.68,10355.58,9891.122857142856,227.17,231.72,230.4990476190476,4.3319000000000045,5.583799999999999,2706.0,-1.0748442073597282,1.9928938200900839,0
344691,228.6,350.52,277.9485714285714,76.68,84.51,79.02714285714285,0.0095999999999989,0.0282,2706.0,5.908765673260825,0.08446123692729157,1
344695,6065.52,6332.22,6262.283013698631,171.2,172.71,172.32013698630135,0.0192999999999941,0.1097999999999999,2730.0,1.6187489098783228,-0.14798097793745987,1
344697,11277.6,11285.22,11279.1875,229.53,231.99,230.21791666666664,0.0242999999999966,0.1884000000000005,2762.0,-1.553833018225824,-0.30990919418413837,2
344699,10050.78,10050.78,10050.78,239.69,240.31,239.90857142857143,0.0172999999999987,0.0910000000000001,2706.0,-1.3545848447846778,-0.3424991649424006,2
34469a,6751.32,10347.96,6971.953636363637,160.54,216.71,203.8168181818182,3.108700000000006,9.0323,2884.0,0.28295259613132817,2.4429114730163386,0
345041,10675.62,10683.24,10680.192,200.78,255.9,233.768,0.1039000000000029,0.1096999999999992,2867.0,-1.3730259622592642,-0.1631429520195535,2
345042,594.36,594.36,594.36,100.05,100.05,100.05,0.0,0.0,52.0,5.428025238743494,-0.7255962459286048,1
345043,10363.2,10363.2,10363.200000000004,256.31,257.33,257.041,0.0510999999999981,0.046,742.0,-1.7954772952013855,-0.92359021146189,2
345109,12192.0,12192.0,12192.0,5.66,233.99,167.86578947368417,0.0310000000000059,0.0036999999999949,1884.0,0.3338212812347796,-0.04304279225298217,2
3451d3,9928.86,10340.34,10069.83,222.45,224.3,223.18898305084747,0.0953000000000017,0.1640999999999994,3592.0,-1.0100815271384134,-0.015154273212449922,2
3451d5,10668.0,10675.62,10670.572987012987,208.04,209.15,208.288051948052,0.1499999999999985,0.0426999999999999,3592.0,-0.8385694319957495,-0.01632591434111584,2
34520c,11582.4,11582.4,11582.4,237.88,238.44,237.9472,0.0128999999999948,0.1648999999999993,2867.0,-1.843914988604722,-0.30875451004250076,2
345212,9753.6,9753.6,9753.6,244.06,244.06,244.06,0.0,0.0,17.0,-1.2408785268925604,-1.121759053820816,2
345249,10675.62,10675.62,10675.62,247.1,247.1,247.1,0.0,0.0,0.0,-1.6322113071874973,-1.1465856206046643,2
345292,1363.98,1653.54,1577.3399999999992,115.29,117.14,116.63193548387092,0.0315000000000011,0.0617999999999998,812.0,4.672361026910036,-0.5217073872117284,1
3452c8,5783.58,5783.58,5783.58,208.21,208.21,208.21,0.0,0.0,74.0,0.9999317802911836,-0.9819820540047752,2
3452c9,10355.58,10363.2,10355.818124999998,226.69,227.2,227.133203125,0.0219000000000022,0.3170999999999999,3592.0,-1.1828999892076062,-0.039318303542823806,2
34530c,12184.38,12184.38,12184.38,262.48,262.48,262.48,0.0,0.0,231.0,-2.536919533577086,-1.131541604687085,2
34530d,2362.2,2621.28,2508.365454545454,133.88,146.11,140.9368181818182,0.0145000000000052,0.0801,2884.0,3.665034183340275,0.021130069212673113,1
345313,9136.38,9144.0,9138.073333333334,197.23,228.78,224.67166666666668,14.275100000000002,5.6094,2867.0,-0.7697972248017494,5.203373431925976,0
345314,9136.38,9144.0,9138.138461538463,249.0,249.75,249.17307692307693,0.0981999999999985,0.1331000000000002,986.0,-1.1997844799548272,-0.7938458897881965,2
345318,10561.32,10576.56,10570.325454545453,212.48,212.84,212.4963636363636,0.0013000000000005,0.0015,542.0,-0.7765604184999493,-0.9338917537621958,2
345359,2255.52,8671.56,4174.415294117648,140.06,251.35,175.5570588235294,6.088000000000001,0.1177999999999999,2884.0,1.44122113286196,2.2059049939591926,0
34538d,10363.2,10363.2,10363.2,226.64,226.64,226.63999999999996,0.0,0.0,233.0,-1.0349471811747195,-1.0423137113631387,2
3453cc,3101.34,3154.68,3131.0469565217386,148.17,150.22,149.19000000000003,0.0001000000000033,0.0127000000000023,2389.0,3.258749151895125,-0.18312393072473615,1
345543,3154.68,3177.54,3169.919999999999,157.72,161.78,160.4080555555555,0.002600000000001,0.0079,1261.0,3.0273970986030787,-0.5161027880743333,1
345583,2811.78,3009.9,2907.928988764045,145.88,165.88,157.77191011235954,0.0547000000000039,0.0748999999999995,3169.0,3.1110455096455607,0.09174523901538073,1
34558f,7802.88,7802.88,7802.88,227.46,227.46,227.46,0.0,0.0,17.0,-0.1634526769268043,-1.0626239585409998,2
34560d,8435.34,8907.78,8564.293846153847,242.66,250.44,245.6016483516484,0.1688000000000045,0.213,3592.0,-1.0646640763281887,0.015151962894689149,2
345612,11582.4,11590.02,11583.092727272726,239.11,239.51,239.16454545454545,0.0752999999999985,0.1000999999999994,2884.0,-1.874381505481771,-0.2966605914167722,2
345614,10660.38,10668.0,10662.412000000002,261.26,261.33,261.2833333333334,0.0071999999999974,0.0012999999999996,368.0,-1.9893794715775401,-1.0633847349593317,2
345618,8740.14,9753.6,9192.768,254.0,260.67,258.7196,6.6396000000000015,4.0139000000000005,2867.0,-1.6572272485128525,2.4530661973066668,0
345643,4640.58,4640.58,4640.58,149.85,149.85,149.84999999999997,0.0,0.0,163.0,2.813842257217732,-0.8423165106689204,1
345645,4686.3,4686.3,4686.3,148.43,148.43,148.43,0.0,0.0,0.0,2.83935536203491,-0.8865649794092186,1
345659,11574.78,11582.4,11575.421684210529,230.85,231.5,231.3455789473684,0.0152999999999963,0.0672000000000001,2831.0,-1.6727870647000451,-0.32207783548472163,2
345685,9334.5,9334.5,9334.5,234.64,234.64,234.64,0.0,0.0,17.0,-0.8666236779579636,-1.0994267685290455,2
345687,8031.48,8031.48,8031.479999999999,220.28,220.28,220.28000000000003,0.0,0.0,163.0,-0.07308289182961081,-1.013488095309724,2
345688,205.74,228.6,220.98,71.55,71.78,71.70333333333332,0.0019000000000062,0.0050999999999999,336.0,6.237747951293933,-0.5903819464435812,1
34568a,1607.82,1859.28,1775.46,120.66,124.53,121.49045454545453,0.0417000000000058,0.0128999999999992,2884.0,4.370298694760638,0.04586221098702583,1
345698,10972.8,10972.8,10972.8,193.83,194.17,193.85615384615383,0.0153000000000034,0.0171999999999998,286.0,-0.4505084135896038,-0.9753634507453425,2
345699,11285.22,11285.22,11285.22,239.43,240.0,239.5521428571428,0.0921999999999982,0.1933,1165.0,-1.7119291737801035,-0.7554755294263792,2
346045,10066.02,10157.46,10094.322857142855,255.43,256.84,256.21346938775514,0.048099999999998,0.1104000000000002,3169.0,-1.7889153883667361,-0.22264154995908264,2
346047,7239.0,7581.9,7438.140535714286,190.05,191.68,190.71982142857144,0.0193000000000012,0.0737999999999994,3114.0,0.7326720042327556,-0.09340103504705716,2
34604b,6065.52,6515.1,6253.276800000001,187.56,188.75,187.752,0.0581999999999993,0.0690999999999997,2867.0,1.2041140314628882,-0.1253573011033236,1
34604d,1059.18,1059.18,1059.18,85.41,85.41,85.40999999999998,0.0,0.0,91.0,5.623273435319197,-0.6981354827162732,1
34604e,10081.26,10126.98,10103.346956521738,287.26,288.71,287.94579710144933,0.0803999999999973,0.0872999999999999,3592.0,-2.581406917032595,-0.15085354627083677,2
34615a,9243.06,9258.3,9250.256666666664,263.21,263.21,263.20999999999987,0.0043000000000006,0.0109000000000003,1138.0,-1.5804426293837788,-0.8262116529788716,2
346183,1996.44,1996.44,1996.44,137.71,137.71,137.71,0.0,0.0,17.0,4.027494037279559,-0.8202584852751151,1
346193,11887.2,11887.2,11887.199999999995,228.74,229.24,228.9465573770492,0.0020999999999986,0.0097,2001.0,-1.6897459086886768,-0.5707094039169589,2
346204,8595.36,10287.0,10148.6208,244.09,274.15,270.8812,2.153099999999995,15.9984,2867.0,-2.0171477838530083,3.001771536477413,0
34628d,11887.2,11887.2,11887.2,266.28,266.28,266.2799999999999,0.0,0.0,163.0,-2.5243805281028546,-1.152064524956541,2
