icao24,min_altitude,max_altitude,mean_altitude,min_velocity,max_velocity,mean_velocity,latitude_range,longitude_range,duration,iforest_anomaly,iforest_score
a94b2e,10668.0,10668.0,10668.0,261.48,265.64,264.0668,0.0198999999999998,0.1453999999999951,2867.0,0,-0.10486303345003772
a94b48,7757.16,7886.7,7811.4525,229.2,230.63,229.73625,0.0080999999999988,0.0548000000000001,1217.0,0,-0.08762915015138095
a94b72,3192.78,3192.78,3192.78,152.06,152.06,152.05999999999997,0.0,0.0,233.0,0,-0.03290372569071809
a94bfc,9753.6,10538.46,10124.901818181816,224.65,232.84,230.3422727272728,0.2910000000000039,15.355499999999992,2884.0,0,-0.026533714856918078
a94bff,4739.64,5067.3,4923.769180327866,187.38,196.03,192.3683606557377,0.0204000000000021,0.2113000000000084,3592.0,0,-0.035410819329055876
a954ca,373.38,1752.6,668.5084615384616,82.45,146.45,109.09673076923076,0.0743999999999971,0.0889999999999986,3592.0,0,0.03478291923904209
a95745,2476.5,2811.78,2600.597142857143,144.75,149.31,147.56904761904767,0.0299000000000013,0.0169000000000068,2706.0,0,-0.034476330582231984
a95881,9448.8,9448.8,9448.8,259.55,260.72,259.7533628318584,0.1030999999999977,0.2695999999999969,3592.0,0,-0.06578606328120745
a958d2,3489.96,8427.72,7450.2264,177.21,208.46,202.5844,0.6126000000000005,1.693399999999997,2867.0,0,-0.018155531366853217
a95a1c,2887.98,2910.84,2898.407368421052,130.9,132.39,131.5263157894736,0.0013999999999967,0.0069000000000016,1701.0,0,-0.015646269115547895
a95a2b,11887.2,11887.2,11887.200000000004,220.43,220.43,220.43,0.0080999999999988,0.0035999999999916,1348.0,0,-0.049716794725329194
a95c89,10660.38,10675.62,10663.20222222222,252.66,253.27,253.1570370370371,0.0328999999999979,0.1801999999999992,812.0,0,-0.10549769304598539
a95ca4,12192.0,12192.0,12192.0,223.3,223.73,223.58666666666667,0.0705000000000026,0.1239999999999952,374.0,0,-0.01076370349894007
a95d32,10363.2,10370.82,10366.26049180328,232.22,233.89,232.58704918032785,0.2640000000000029,0.1808000000000049,3592.0,0,-0.11093250543622973
a95d96,5806.44,11254.74,9141.948461538464,221.44,277.56,255.8320512820514,1.6367000000000047,11.627799999999992,3169.0,0,0.03323791781520813
a95dd3,807.72,1173.48,1018.0544117647058,100.18,101.3,100.89264705882354,0.0701999999999998,0.029600000000002,3592.0,0,0.035166526116664376
a95de2,1981.2,5707.38,2868.535862068966,87.27,200.71,116.7485344827586,5.364000000000004,1.894800000000004,3592.0,0,0.10449795761724179
a95fbe,11277.6,11277.6,11277.600000000004,247.28,248.1,247.47074468085103,0.0351999999999961,0.125399999999999,3169.0,0,-0.11501329988291809
a9607d,2087.88,2103.12,2092.204864864865,145.52,146.67,146.2954054054054,0.0047999999999994,0.0122999999999962,2477.0,0,-0.03814825849233161
a96109,9151.62,10302.24,9830.24082644628,248.91,254.4,252.76016528925615,0.1976999999999975,0.3453000000000088,3592.0,0,-0.08386217104107979
a9614d,845.82,1249.68,1061.6045454545454,109.43,119.59,115.72227272727272,0.0075000000000002,0.0782999999999987,2884.0,0,0.0046108069402457375
a96199,487.68,7315.2,1109.0563636363636,89.29,219.6,104.28590909090909,3.465299999999999,3.3973000000000013,2884.0,0,0.09607117902320905
a967ae,2072.64,11887.2,5747.541147540983,136.72,245.97,176.58729508196723,5.578800000000001,3.3131000000000057,3592.0,0,0.0785731169493964
a96857,8740.14,8808.72,8773.503243243245,226.6,227.23,226.94054054054055,0.0223999999999975,0.0076999999999998,990.0,0,-0.1029056023995017
a968df,11887.2,11887.2,11887.200000000004,255.17,255.17,255.17,0.0001000000000033,0.0153999999999996,1629.0,0,-0.06272797640444777
a96907,4632.96,4937.76,4867.421538461539,183.83,185.69,185.26076923076928,0.0745999999999966,0.0849000000000046,986.0,0,-0.037154173397897616
a96ae3,10058.4,10058.4,10058.4,127.2,264.05,139.2072,0.0313000000000016,0.2449000000000012,2867.0,0,-0.025846037380641396
a96c0e,11277.6,11277.6,11277.6,240.59,240.59,240.59,0.011499999999998,0.0007999999999981,336.0,0,-0.10709305584750711
a96c96,11277.6,11277.6,11277.600000000002,228.97,230.09,229.2099999999999,0.0315000000000011,0.1594999999999942,1165.0,0,-0.11395889464310083
a96e9a,10363.2,10363.2,10363.2,191.42,191.51,191.45579545454547,0.0120000000000004,0.095799999999997,3254.0,0,-0.0739373010718038
a9704d,10972.8,11887.2,11038.114285714284,4.37,242.79,223.32,3.4510000000000005,10.6896,2848.0,0,0.04935742868353665
a97075,10668.0,10668.0,10668.0,234.24,234.24,234.24,0.0,0.0,17.0,0,-0.11974343122641107
a97251,2217.42,11285.22,9170.09589041096,151.82,243.11,221.8506849315069,1.302899999999994,8.323599999999999,3079.0,0,0.02372525060459396
a97310,10972.8,11590.02,11528.36727272727,221.25,231.99,222.30590909090907,6.347799999999996,2.8847999999999985,2884.0,0,-0.035268426084493765
a9741d,8846.82,8846.82,8846.819999999998,260.55,261.01,260.91354838709674,0.0136000000000038,0.0327999999999946,1854.0,0,-0.0706642549310103
a9742c,3787.14,3810.0,3796.886511627908,164.66,164.67,164.66488372093022,0.0076,0.0002000000000066,1155.0,0,-0.04175401591147221
a97626,6088.38,6667.5,6408.073636363636,214.94,216.47,216.0295454545454,0.070299999999996,0.0986999999999937,2884.0,0,-0.0855910950226364
a97675,7010.4,7018.02,7014.972000000002,214.64,223.95,218.78546666666668,0.0881000000000042,0.0095000000000027,3206.0,0,-0.07443843256254984
a97733,9761.22,9761.22,9761.22,245.05,245.05,245.05000000000004,0.0,0.0,316.0,0,-0.10486980470570995
a97797,2103.12,2118.36,2107.870129870129,100.4,107.31,104.4614285714286,0.0559999999999973,0.064399999999992,3592.0,0,0.020977437577828217
a977d4,9753.6,10972.8,10190.48,222.97,227.44,224.78591666666665,0.2473000000000027,7.942700000000002,3342.0,0,-0.06556132951366694
a97c18,10675.62,10675.62,10675.62,229.57,229.57,229.57,0.0632000000000019,0.1110000000000042,2884.0,0,-0.1386058467427747
a97c85,10972.8,10972.8,10972.799999999996,193.68,194.83,194.0633333333333,0.0445000000000064,0.1451999999999884,374.0,0,-0.043302480397737375
a97d43,11590.02,11597.64,11594.869090909093,238.78,241.08,239.59595959595964,0.0802000000000049,0.0195999999999969,3169.0,0,-0.11102837774387847
a97d63,1417.32,1417.32,1417.32,141.26,141.26,141.26,0.0,0.0,192.0,0,-0.01866866581976384
a97de4,1310.64,3055.62,2030.8509523809523,144.48,155.07,146.485873015873,0.0848999999999975,0.1544999999999987,3592.0,0,0.0015114338628898771
a98219,10972.8,10972.8,10972.8,235.2,235.7,235.4727272727272,0.0108999999999994,0.0570000000000021,1217.0,0,-0.12121941484874549
a98408,10660.38,10660.38,10660.38,244.29,244.29,244.29,0.0014000000000038,0.0165999999999968,1805.0,0,-0.1241508682298248
a984b1,5654.04,5654.04,5654.04,213.61,213.61,213.61,0.0,0.0,0.0,0,-0.05174836262550764
a984d1,1661.16,1988.82,1723.1590909090917,138.63,139.38,138.94545454545457,0.0294000000000025,0.0379000000000075,618.0,0,-0.014381404285846389
a98515,3596.64,11277.6,7590.739200000002,239.23,239.8,239.6588,2.3049000000000035,11.545200000000008,2867.0,0,0.034892964021555395
a98539,6705.6,11132.82,10711.641818181815,208.04,225.68,223.8686363636364,2.3277,44.286,2884.0,0,0.08683664795206258
a9854e,3032.76,3680.46,3462.1694117647057,144.1,180.58,167.7827450980392,0.0388999999999981,0.2364000000000032,3592.0,0,-0.015958973306206603
a98cbc,7924.8,7932.42,7926.425600000002,246.64,247.8,247.21800000000007,0.125399999999999,0.0750000000000028,3592.0,0,-0.05964884391945191
a98d7e,10972.8,10972.8,10972.8,231.15,233.08,231.59538461538463,0.0393000000000007,0.1212000000000017,986.0,0,-0.11930927791321322
a98f6a,7703.82,7703.82,7703.8200000000015,211.11,211.11,211.11000000000004,0.0,0.0,233.0,0,-0.06543004578648137
a99077,10355.58,10355.58,10355.579999999998,226.71,227.08,226.87105882352927,0.050699999999999,0.0664000000000015,3289.0,0,-0.12651644789335448
a99293,6347.46,6347.46,6347.460000000002,274.06,274.75,274.52000000000004,0.0,0.0,338.0,0,0.0031780462220111216
a992e4,906.78,1112.52,997.5035897435896,105.19,131.73,121.23666666666664,0.0180999999999968,0.0508999999999986,3027.0,0,0.002980520295954747
a9938d,8229.6,8229.6,8229.599999999999,243.72,247.35,245.1148571428571,0.1166000000000018,0.0631999999999948,3151.0,0,-0.09361361772837778
a993ad,1516.38,1516.38,1516.38,143.66,143.66,143.66,0.0,0.0,314.0,0,-0.025510200773672165
a9942e,10256.52,10363.2,10325.182826086952,233.53,238.8,234.86739130434785,0.0733999999999994,0.0619999999999976,3151.0,0,-0.1329567163576617
a9953b,9448.8,9448.8,9448.8,244.76,244.76,244.76,0.0,0.0,0.0,0,-0.09892232261160944
a9969b,3870.96,10668.0,8379.42939759036,165.94,233.55,217.8821686746988,4.565200000000001,6.53670000000001,3434.0,0,0.03679130853776824
a99744,8801.1,9090.66,8883.738604651164,214.01,217.01,215.7571317829457,0.0884999999999962,0.2190000000000083,3592.0,0,-0.08420405318949797
a997cc,6941.82,7330.44,7185.660000000001,237.94,242.56,240.5631147540984,0.0436000000000049,0.2142000000000052,3592.0,0,-0.0588765658078495
a997e5,11582.4,11582.4,11582.4,231.56,232.05,231.77222222222224,0.0204000000000021,0.0135999999999967,972.0,0,-0.10615866616022918
a999d2,10058.4,10668.0,10293.531428571428,269.41,279.84,273.502,4.329799999999999,9.060000000000002,2813.0,0,0.0026470498054851355
a99a3d,5135.88,5135.88,5135.88,224.42,224.42,224.42,0.0,0.0,35.0,0,-0.04644521461405071
a99a52,10020.3,10058.4,10048.487256637163,234.72,244.9,239.15415929203544,1.5925000000000011,7.419899999999998,3592.0,0,-0.05298371090769327
a99b5f,6492.24,6492.24,6492.240000000001,226.46,226.46,226.46,0.0,0.0,52.0,0,-0.06556356397327834
a99d87,10363.2,10363.2,10363.2,238.96,238.96,238.96,0.0055000000000013,0.027000000000001,423.0,0,-0.11831353651309934
a9a419,10363.2,11277.6,10862.656363636366,228.79,238.62,230.4472727272728,0.6602000000000032,3.277000000000001,2884.0,0,-0.09974650369405863
a9a7d0,6690.36,6690.36,6690.359999999999,196.52,196.52,196.52,0.0,0.0,192.0,0,-0.056245281446862694
a9ab87,10355.58,10363.2,10360.445783132527,231.17,231.17,231.17,0.055100000000003,0.0125000000000028,2676.0,0,-0.1328829122926738
a9acb8,12496.8,12496.8,12496.8,238.51,238.59,238.51907216494848,0.0078999999999993,0.0615999999999985,2782.0,0,-0.05123360811038952
a9aebe,8839.2,8839.2,8839.199999999997,265.12,265.47,265.3865789473684,0.0747999999999962,0.2689000000000021,2747.0,0,-0.05721151136892705
a9b06f,10363.2,10972.8,10738.338461538462,235.15,241.88,238.8393162393163,2.2669,6.954900000000009,3592.0,0,-0.05097424872724965
a9b402,2506.98,2514.6,2507.5055172413795,133.76,133.76,133.76000000000002,0.0011999999999972,0.0,773.0,0,-0.016193507864356582
a9b4de,10325.1,10325.1,10325.1,252.09,252.09,252.09,0.0,0.0,127.0,0,-0.1048821709962009
a9b775,9448.8,9448.8,9448.799999999996,244.19,244.19,244.18999999999988,0.0825999999999993,0.0666999999999973,2884.0,0,-0.12049694396304189
a9bb70,9753.6,9761.22,9753.9175,253.01,256.31,255.8279166666667,0.103200000000001,0.1060000000000087,2762.0,0,-0.09920107079691137
a9bf27,10972.8,10972.8,10972.799999999996,231.45,231.71,231.5228,0.0305999999999997,0.1529000000000024,2867.0,0,-0.13554512400110674
a9bf4b,11887.2,11887.2,11887.2,237.7,237.7,237.69999999999996,0.0001999999999995,0.0165999999999968,934.0,0,-0.06817970145917329
a9c158,6187.44,6187.44,6187.4400000000005,180.03,180.03,180.03,0.0,0.0,109.0,0,-0.04158288794203058
a9c2de,8229.6,8229.6,8229.599999999999,224.17,227.37,225.95771428571436,0.0313000000000016,0.0352000000000032,2482.0,0,-0.10383303547014355
a9cb83,5798.82,5798.82,5798.82,244.74,244.74,244.73999999999995,0.0,0.0,192.0,0,-0.0403082135593526
a9ccde,10972.8,10972.8,10972.799999999996,201.58,202.89,202.07800000000003,0.0435000000000016,0.1743000000000023,2867.0,0,-0.09770669980700936
a9cecf,10363.2,10363.2,10363.199999999995,239.02,239.99,239.1240909090909,0.117600000000003,0.2497000000000042,3592.0,0,-0.11902363816094985
a9d286,10058.4,10058.4,10058.399999999992,284.51,285.79,285.3381102362206,0.1084999999999993,0.2334999999999922,3592.0,0,-0.014277603718639231
a9d5e4,5501.64,5577.84,5541.264,231.45,232.84,232.1728,0.0177000000000013,0.0098000000000126,1383.0,0,-0.05310594182096606
a9d5e7,10972.8,10972.8,10972.799999999996,235.03,235.57,235.5140909090909,0.0062999999999959,0.1294000000000039,2884.0,0,-0.1335655708980064
a9d807,10363.2,10370.82,10370.127272727275,1.03,228.8,111.31727272727272,0.0048999999999992,0.0969999999999942,2884.0,0,0.018613462650848844
a9dc5e,10050.78,10050.78,10050.78,239.18,239.18,239.18,0.0,0.0,17.0,0,-0.10763464229951208
a9dce9,899.16,10668.0,6730.252941176471,127.61,261.88,138.5564705882353,5.2635000000000005,15.9512,2884.0,1,0.1447774022598166
a9e6df,8427.72,8702.04,8546.522727272726,252.53,253.04,252.9586363636364,0.0137999999999998,0.1145999999999958,2884.0,0,-0.09261000680525522
a9e93b,3855.72,4114.8,3963.092727272728,184.39,189.46,186.75954545454545,0.0165000000000006,0.0653000000000076,2884.0,0,-0.05107405137822779
a9ea5d,9654.54,10980.42,10034.500909090908,218.71,230.61,229.60363636363635,0.8244000000000042,25.323400000000007,2884.0,0,0.02785281834197373
a9ea96,10668.0,10668.0,10668.0,252.55,252.55,252.55000000000007,0.0041999999999973,0.004499999999993,286.0,0,-0.10581196001680121
a9f302,1203.96,1203.96,1203.96,89.97,89.97,89.96999999999998,0.0,0.0,245.0,0,0.01363722379029142
a9f424,7780.02,7863.84,7832.046206896552,216.29,220.2,218.7168965517241,0.0145999999999943,0.0497000000000014,1642.0,0,-0.08052480696468955
a9f502,11582.4,11582.4,11582.4,190.39,191.11,190.9948,0.0512000000000014,0.0688000000000101,2867.0,0,-0.05230599425048438
a9fa9e,10668.0,10668.0,10668.0,230.45,235.74,232.31488372093028,0.061799999999998,0.0490000000000065,3306.0,0,-0.13270547901960228
a9fb92,10668.0,10668.0,10668.0,240.62,241.56,241.04575221238932,0.252600000000001,0.0837999999999965,3592.0,0,-0.108684627234434
aa02ab,11277.6,11277.6,11277.600000000002,253.64,253.64,253.63999999999996,0.9829000000000008,9.540499999999994,742.0,0,0.007616984920948422
aa0300,3573.78,3642.36,3634.047272727273,162.39,177.92,174.90227272727276,0.0397000000000034,0.078400000000002,2884.0,0,-0.04002942828997408
aa0a6e,10972.8,10980.42,10974.74553191489,215.66,217.85,216.97851063829776,0.010399999999997,0.0571999999999945,1769.0,0,-0.1068057548835265
aa0aab,10363.2,10363.2,10363.2,235.55,235.55,235.55000000000004,0.0,0.0,192.0,0,-0.12160739480767252
aa0ca7,11582.4,11582.4,11582.399999999998,237.24,237.96,237.30799999999996,0.048800000000007,0.0975000000000108,374.0,0,-0.08786733011477599
aa0e62,7048.5,10066.02,7702.55,219.75,238.92,231.95875,6.391500000000001,1.1128000000000071,2762.0,0,-0.00721099939814035
aa1219,297.18,11277.6,10832.2872,65.85,239.41,225.3872,2.939399999999999,2.1037000000000035,2867.0,0,0.05476999220437617
aa1368,10972.8,10972.8,10972.800000000005,221.59,221.59,221.59,0.0083000000000055,0.0132000000000118,1363.0,0,-0.11372466036030182
aa15cc,10980.42,10980.42,10980.420000000004,230.48,230.99,230.7534782608696,0.056999999999995,0.0005000000000023,3592.0,0,-0.1164454145881077
aa1a1d,10599.42,10866.12,10671.81,239.82,241.27,240.69350000000003,0.0442999999999997,0.0372000000000127,742.0,0,-0.11795761713557062
aa1a1f,11277.6,11277.6,11277.600000000004,272.7,273.18,272.9636538461539,0.0426000000000001,0.1501999999999981,3206.0,0,-0.06984017458976871
aa1ba3,7010.4,7010.4,7010.4,248.03,248.03,248.03000000000003,0.0,0.0,74.0,0,-0.048097427748502786
aa1dcd,8214.36,10972.8,8945.174444444443,234.83,235.31,235.1588888888888,1.7246000000000024,11.12960000000001,2018.0,0,-0.0010676771340290547
aa1e38,2682.24,7711.44,3022.3968,163.88,226.97,200.9044,9.827599999999997,8.929000000000002,2867.0,0,0.10729613648043779
aa1f5a,9784.08,10226.04,9934.956,67.39,237.36,229.76800000000003,0.0802000000000049,0.1341000000000036,2867.0,0,-0.07166542756818561
aa2184,1508.76,1508.76,1508.7599999999998,143.6,143.6,143.59999999999997,0.0,0.0,233.0,0,-0.023741535758199817
aa234a,7703.82,7719.06,7712.86875,248.5,248.5,248.5,0.0057000000000009,0.0013000000000005,368.0,0,-0.06114676971495203
aa25a6,10972.8,10972.8,10972.800000000005,218.99,219.72,219.31807692307697,0.0433000000000021,0.046999999999997,2162.0,0,-0.11392619740708693
aa26c8,8839.2,8839.2,8839.2,167.76,211.11,198.2948,0.1044999999999944,0.022599999999997,2867.0,0,-0.07862964718279553
aa2701,11574.78,11590.02,11582.751692307693,218.85,219.91,219.11053846153845,0.1458999999999974,0.2129000000000047,3592.0,0,-0.07136681749689794
aa2abc,4815.84,5143.5,4988.502272727273,170.8,174.4,172.82238636363638,0.032599999999995,0.0515000000000043,2379.0,0,-0.04764536928307295
aa2b79,10363.2,10363.2,10363.2,238.26,238.88,238.30428571428575,0.0084000000000017,0.0439999999999969,1165.0,0,-0.12402340523823291
aa2ba1,6560.82,6652.26,6592.345882352943,190.03,190.4,190.1823529411765,0.0131000000000014,0.015900000000002,1564.0,0,-0.06798220654152276
aa2ba2,2727.96,2788.92,2748.28,153.46,155.25,154.05666666666667,0.0029000000000003,0.0052999999999912,140.0,0,-0.025778724812924647
aa2ba4,632.46,10058.4,9629.94818181818,241.85,243.0,242.50681818181823,6.695799999999998,5.500100000000003,2884.0,0,0.06280463700438577
aa2ba5,9753.6,9753.6,9753.599999999997,256.63,256.83,256.72189189189186,0.022199999999998,0.0105000000000075,990.0,0,-0.09248424313388848
aa2bc1,8983.98,9578.34,9215.959838709678,223.7,227.55,225.99653225806452,0.0538000000000025,0.3290000000000077,3592.0,0,-0.09768087311257295
aa2bc4,1478.28,1478.28,1478.28,147.69,148.16,148.1238461538462,0.0013000000000005,0.0197999999999893,286.0,0,-0.014739126136374403
aa2bc5,10363.2,10363.2,10363.2,235.17,235.26,235.2518181818182,0.015900000000002,0.0156999999999953,423.0,0,-0.11673530980777214
aa2ca9,3116.58,3131.82,3117.752307692308,152.98,153.25,153.00076923076924,0.0029000000000038,0.0019999999999953,286.0,0,-0.030682799862235044
aa2e36,11277.6,11277.6,11277.6,235.6,236.44,236.11767441860457,0.073599999999999,0.0287000000000006,2883.0,0,-0.12946603303288673
aa2e6f,4450.08,4450.08,4450.080000000001,187.61,187.61,187.61,0.0,0.0,109.0,0,-0.04884721748653709
